,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39
emb_dim_0259,-0.005324300147007026,-0.3987329234656424,-0.18932653411685849,-0.0479177422703709,-0.34881500050713543,0.17413277276960787,-0.10513518579139879,0.02305654945087258,0.013413836641661979,0.009770693112419982,0.12116570288210408,-0.10718051783553732,0.12725086796263496,0.07646663050216808,0.1526479824205384,0.02806560753840541,-0.15439651228889148,0.16541486265509855,-0.08937278516706272,-0.25329594806337596,0.12136353003275091,0.14126381412064187,-0.1059249030360411,0.051954670711849664,-0.013806562351093678,0.07488022101824636,-0.07125513239875392,0.1836572537764199,-0.10774861696277775,-0.24531171223728165,-0.06286091578064021,0.1536587586240072,-0.08791686315083796,0.022682567858699595,0.09418689180472335,0.11470672560135843,-0.016689431687536838,-0.10558409684240426,-0.047380506618224724
emb_dim_0260,0.8289791436702719,0.16976472338179993,-0.1290289697599177,0.10245155563124607,0.06255909091479682,0.08309372304784408,-0.04325629481363217,-0.07974797498086791,-0.010211459839562387,-0.06593883583369184,-0.025081277942860365,0.036404791570015506,-0.06351519112300646,0.09451513400789328,0.08779204344241999,-0.01621253807476677,-0.08347286413900948,0.12886378588888342,0.06672993528328484,-0.06458487875997965,0.07215522492841048,0.004061744084753185,-0.010145102839347477,0.05100246698845877,0.061485032236088234,0.09340251450164762,0.01494169280642922,0.020597525181400803,0.12661833052362856,0.04481698642441109,-0.01646197181217082,-0.11750276189417053,0.012452608314051202,0.13805339255546373,0.01926219942596042,-0.03242293815586279,0.018056645859418397,0.007920870571239236,-0.07281716066004332
emb_dim_0261,-0.22091681620722192,0.37616470048531864,0.5947079822932694,0.011559975146371351,-0.24009771346795822,0.007259863004499845,-0.08703377220580163,-0.04404167965106125,-0.11990580336362854,-0.02386410931963808,0.1028418494625879,0.0037432559544039222,0.06424308864984947,0.09658676969086977,0.006474810276095504,0.08550736503431136,-0.05139612828921067,0.002080660940868818,-0.04350641754180649,-0.07837836393740832,-0.08618187729353612,0.11610297398358096,0.07930789552735538,0.058164725034350474,0.05945900550957265,0.046588245977090735,0.007594849064715928,-0.09841439070050195,-0.23765892427887106,-0.03351569336052055,-0.047480421108974026,0.0031741534886730476,0.14811694238348833,0.10707174376246709,0.0022501642266652545,-0.07709606074208535,0.05368285207241274,-0.085440528491763,0.009949181807253165
emb_dim_0262,0.6213295155441304,-0.21324557151649523,0.000435999764724173,0.07370155584303197,0.39192076533247233,-0.014963327212226159,0.005156195636103464,-0.04914717133209771,-0.06841577130410692,-0.046042006529700606,0.11926860641383817,-0.026862830350872512,0.05221849926478566,-0.019329513660520048,0.13032393170331502,0.10734162972846308,-0.044633813782669285,0.20150331048567224,-0.10049740192764053,0.0395278204454418,-0.02749807419521714,0.10451282854741961,0.009816950177555395,-0.0625812339292775,-0.08549244999696298,-0.00039768349123000976,0.02797033727705481,0.010187633041930799,-0.023548672717989643,-0.19594198204940572,0.05311454332265771,0.01245871954326604,0.06661552607186602,0.051733110522074695,0.05221128843046184,-0.08507061432509949,-0.2046190908350568,-0.046590941786497544,0.05792504406976629
emb_dim_0263,-0.3248124438628884,-0.006173928596728493,0.18061310730057797,0.4873965523852056,-0.060114197312018273,-0.09000743412817785,0.051077207503275386,0.1062620275162635,0.10254795352549097,-0.2102647425892555,0.005408721217197608,-0.0052100482297727955,0.009418507814820828,-0.001531212356976481,-0.004035959867697624,0.003338285431025853,-0.07172703766660113,0.1019561005829559,-0.07970502055719156,-0.08966423942470643,0.05391690790481919,0.0024130899025128216,-0.05140744045324269,-0.09023231624565642,-0.06527891927447235,-0.06242197217771726,-0.09906030404450139,-0.29583211865248416,0.09393904853396985,0.1297557976659525,-0.07489899803986183,-0.21751675043013505,0.05519639484139093,0.23075270153644428,-0.10542410456292957,0.05592882788750813,-0.01443871121538289,-0.0498079917887682,-0.007625017580976123
emb_dim_0264,-0.6895786368750049,-0.32330580468211956,0.17576324838400612,0.0558753080785578,0.06805570596397233,-0.06774194713131802,0.0072704210742777714,0.054054341723041854,-0.0008195272471560062,-0.09925108861699594,-0.06349814532349704,0.02267607870452433,0.040171058917370425,-0.13445352823553963,-0.057982522592434346,-0.026102056401517453,0.057466282844360526,-0.03665861679188635,0.12452099650162247,0.13923964947366038,0.0019596437295855067,-0.048239111627485516,0.07799672013382652,0.1005914958964762,-0.017287557794300756,0.09043378634547106,-0.1256596208242868,-0.04796119231787392,-0.0715773590009288,-0.024465769563938082,-0.018980712964633495,-0.09314533429216322,0.029064953350985846,0.05893066881165798,-0.03632876751634242,-0.18333584534524128,-0.0443656411901599,-0.11362744270826816,0.0985761792962255
emb_dim_0265,-0.5470460282562808,-0.01959814489269784,0.5510025019645064,0.1567751592120038,-0.164719473597652,-0.12477257757192306,-0.08950683520930215,0.10041419016704749,-0.04850459780860614,0.0022761809205994604,-0.03022033718199264,-0.02273108344248226,-0.07994464452633544,-0.06481648315778293,-0.014039774912628221,0.02359501752863996,0.11851764371950786,-0.006286794941848246,0.00660966329195589,0.07494869381017054,-0.0843162763199491,-0.18592444240224418,-0.0026995636183262603,-0.05272361257335571,0.062115138378487235,-0.06328745141330909,0.009859993559354002,-0.012412098618852178,0.11151222442335454,0.05245283913012268,0.05387621837584737,-0.03955778005019612,0.20781859370272862,0.004952556658867154,-0.13818099660909408,0.006509373592785588,-0.0542320377519043,-0.02072765009550236,0.04919906178665544
emb_dim_0266,-0.7143565276416881,-0.03812657049078504,0.07085988332630423,0.044137447984991945,0.06211660792056822,-0.13618881160685986,0.010008371595723185,0.06008565033633543,-0.054618650635270334,0.04241767002632552,0.02796565990931794,0.06683664413904655,-0.09422382345302238,-0.08748316468676971,-0.06764584187585197,0.1438333024625309,0.08421202996457788,0.09374295973272317,-0.016355912289492385,0.060080146534145944,-0.00522281584518593,0.10751750602132487,0.04313378644712398,-0.10899310873886849,-0.14945653176684923,-0.049368894635081026,-0.051189644077350466,-0.1385035327940458,0.031975383699948554,0.2281354597605244,-0.11561395975356453,0.06297791485227042,0.08267795949543051,-0.0952894793850686,-0.11640537137210094,0.015719779474040522,-0.07460546752423043,-0.04291543860697414,-0.020749068175143052
emb_dim_0267,0.596305376178863,-0.3787510431620734,-0.35098482984000323,-0.1017355415874539,-0.11105460556087306,0.10194124188558043,0.04123379476918474,0.024874887623121702,0.016889992809214285,0.05672913538922658,-0.042847594051011316,-0.028629254999726655,0.18014514803676385,-0.05219691794439595,0.10574487593362226,-0.04516949316706275,-0.08720994562926392,-0.030153630836915354,-0.031720856534565106,-0.04855422839002958,0.05776462880491489,0.09134009513693643,0.05609387158284845,-0.02618961907930258,0.1486923674995407,-0.05904798797127447,0.039741276579124594,0.01089398637530246,0.04783798272922092,-0.0717060577726051,-0.0981134216486963,-0.10730017260585237,-0.09816566769839487,0.02094838589971591,0.12324882690427316,0.06186123904537592,0.06160847002274445,0.017810848551148676,-0.009996819257344832
emb_dim_0268,0.06865712203437283,-0.019004393779213622,0.09968285555356056,-0.31585753750498663,-0.19082449939348345,-0.019904549149466207,0.025386692097547084,-0.05063390982297854,-0.022406879315413342,-0.0074404241546239275,-0.07600464191004491,-0.10766542376239438,-0.010910208420071383,-0.2312679150410594,-0.05638378510211491,0.5545263042074456,-0.11106037545669946,0.025857523713340352,0.11097080028531735,-0.0020211176570003107,-0.1298729660898782,0.08958474916783381,0.05274044382871699,0.23048763636164069,-0.01035008919772713,0.020809647366665456,-0.1422705254468482,-0.03865372638201693,-0.13100865663931494,0.06671837679345348,0.10222406823163353,-0.08653896230803064,-0.06615320470665614,-0.07202693846415215,-0.12281436485837548,-0.01884088267632697,-0.033418816400135685,-0.17482629883052866,0.05012508074311188
emb_dim_0269,0.1711721344724251,-0.04068228282432214,-0.3560960769271376,-0.38726381844638086,-0.036070587395332955,0.03829713086978887,-0.13193774771917438,-0.1732656133295855,-0.01768645068151425,0.0021233925029621073,-0.011112590870885602,0.20203712294582019,-0.0031691394312085446,0.08149669028307313,0.07350376618154972,0.13067895812226174,-0.1949253872417031,0.016202672818443568,-0.10468992247444293,0.01168029039775052,-0.21153403139133856,-0.01483898395960682,0.2249829058329605,0.16219548499720823,0.005490758162313086,-0.1560340708468265,0.05406500476725428,0.17095046975525616,-0.07523180629763174,-0.20454800592410718,-0.026736434878947085,-0.004054070564641966,0.09643836646169947,0.02593992346839457,-0.0589296300553884,0.1828044000538755,-0.017509986530289793,-0.08930460074841381,0.030736860485544217
emb_dim_0270,0.4885307734884655,0.37644686484969664,0.2518367445624977,-0.10346958296421972,-0.053680325427981915,-0.09898347759909289,-0.04186355757568522,0.18287062130557652,-0.13605084518588872,0.11814442332589142,-0.0017547445019661513,0.1219720131526917,-0.09743399130892448,0.08672052089942266,0.06805562411675772,-0.08856098317473264,-0.17702281672290437,0.1357263570509665,-0.10957563628645804,0.03151941791576648,0.0864227746770832,-0.08884486750178666,-0.013149300310918257,0.02490847447413488,0.13620900195537528,-0.017479907892912993,0.06572572869608112,-0.042890755313330226,-0.06795104592731888,0.0637344580103438,0.14290659025333433,0.08234089992352585,0.029169188352777636,-0.11406141359456892,0.027239835318934404,0.07553691085420736,-0.21888176089872458,0.03579468506752956,0.045962787851554464
emb_dim_0271,0.5854744909228242,0.12253093037399605,0.04413875823550183,0.3645493685854143,0.030480114971384385,-0.009673847235478485,0.004945891021575255,-0.14060221567935452,-0.023958413772653262,-0.035406892031306814,0.029067042639548728,-0.009708185342000571,-0.0591752652426283,0.07403021683127567,-0.05380750099564651,-0.06344878881386415,0.011110550220825684,0.029356300803474792,-0.14486518896203146,0.11797920593296411,0.05115515133013292,-0.1636300608530736,-0.25213111731142845,-0.10864110172524673,-0.04074796599060253,-0.1173289623797412,0.044441137401117575,-0.07926593708867667,-0.1349921034527824,-0.19353721985355596,0.10010764652376282,0.006072120884534117,-0.0972748847122584,0.10993675753688298,-0.05502118337431192,0.011428920916285439,0.10993525751917675,0.10713373318473286,0.06328708296688908
emb_dim_0272,-0.17072556734685504,-0.4935211029561554,0.23725730637043307,0.19111304995671405,0.21307226799884146,-0.02050102316626478,-0.02857764487966459,0.21914537580743254,0.028214084062379723,-0.2377090513875283,-0.0920832728270065,0.04515334087652065,-0.11899683567383079,0.03205035031560853,0.07103446223584554,0.020987143591168805,-0.09754259324741386,-0.22357656314393198,0.08410200152109064,0.06549925506471901,0.22082047603403787,-0.22348584081437609,-0.053877287092223725,-0.003297330815120904,-0.028278252574800922,0.07475489161882522,0.12228969426023545,0.06480023028515236,0.030154722876466908,0.13531694530769736,0.09567265323131664,0.006377314321591439,0.025696138553131003,-0.1304678900373434,-0.02752670469233239,-0.03262221415198311,-0.01721788435753605,0.02787449942162242,-0.04730991558899676
emb_dim_0273,-0.3396515522497081,0.019166274150637014,0.39491510134657015,-0.14196671624049112,-0.04767083605508894,0.014018625348817261,0.011896085754346567,-0.12339772691285675,0.16805295651530539,-0.2542682412031563,-0.11521706139176098,-0.1720553085967271,-0.045124472638721824,-0.05200794695130472,-0.11377645478121447,0.13360273473765893,-0.02775691732006504,-0.09262582009175499,0.10414451220779312,-0.24088514876218048,-0.171200072993256,0.14576674132954917,-0.10451984307179622,0.05290122620330236,0.07820299638927714,-0.06149414052665161,-0.0066550408346388945,0.1720900899784125,-0.05035393195722687,0.19123089829570636,0.03717396345329563,0.013982900349759284,0.0469608192780136,0.08303951835968364,0.16705840560983906,-0.09105385522112426,0.02495220736389978,-0.17139885157802626,-0.024971170481818166
emb_dim_0274,-0.5640846421163735,0.14075415298000926,0.34735721883692916,0.05033179456596415,-0.29829705423585123,0.03249005972909213,0.13131034045845957,0.10414977154363413,0.12638690054198345,-0.18782078767369698,-0.12918596627258064,0.09829179741684195,-0.042413714168637526,0.02445103118577557,-0.12051497198195388,0.033560994642623014,-0.019842340979694,-0.028484111109949115,0.07145123022221996,-0.10183953389525999,-0.0518624668087401,-0.101976879609878,0.021307001089843083,0.19917648032847585,0.19533261987709688,-0.04778801911915905,-0.00857428934502951,0.059975760120770216,-0.06496716842500203,0.10187906098448916,0.0960462165971769,-0.09585854834367219,0.028906775502730533,0.11256000153193921,0.07481309118645263,-0.09121789911187074,0.06880772209637333,-0.03007565274688363,0.042137960696469114
emb_dim_0275,0.6164529089782778,0.4886958459896277,-0.034327672083325766,-0.04252353554425854,-0.15993271612032592,0.2477139608164588,0.016275109888562223,-0.011728684709638726,0.0277885834792982,0.08275820739645656,-0.01496810860845079,0.05544134556711448,-0.023036804101661486,0.08346572889033389,0.09816002812476851,-0.03191050491179312,-0.04857993923639005,-0.013366716697513579,0.05874063784753901,0.06601418489874913,0.013041792421088409,0.14414854026453863,-0.08065675829206369,0.09407258755017946,-0.05192832845250247,0.002477447255648914,0.017481368152195125,0.0049626827898780895,-0.07569473939090111,-0.025282376829615434,0.018612469173065735,0.02094818720911859,0.05389241981497866,0.16162412879795698,-0.06629420267174645,-0.02273408796147303,0.0884942861724005,0.033486640108900366,0.044290617958819944
emb_dim_0276,0.8394470613011962,-0.08005891752112182,0.09897812971434357,0.1775316074257767,0.03981230168379928,0.03686286540365808,0.07072681912794303,-0.12553573364775916,-0.16588466742454833,-0.0035871055782057113,-0.020824256507756503,-0.027682560448151337,0.004019588968503396,0.0450962697533027,-0.052651477461343014,0.024092821956724228,-0.015421882628911693,0.00961529520720072,-0.13755605485253655,-0.036632475160634365,0.022956221496542414,0.06222263485256229,0.10311931437171597,0.09965628283303041,-0.07052601955036615,-0.024003288203316958,-0.013304561255264734,-0.030398411123979563,-0.032997843746300506,-0.024366990467286565,0.05307691488569938,-0.08938921461680772,0.07544349549208904,-0.026032124115842287,0.10753853126017295,0.020621445541423217,0.05184214311409594,0.02989982907327536,0.01631781728896502
emb_dim_0277,-0.6398896467317687,0.5071002657998953,0.10871126929972691,-0.01593210798752683,-0.20773076204280994,0.060148504067450564,-0.04206885795307132,0.056219937669598485,-0.05986063693653618,-0.13064747505697355,-0.07030834409687857,0.06197667476701281,-0.0025597307135616395,-0.050732630497635725,0.0345886918664552,-0.2128866858997379,-0.06621334818790513,-0.04745110231116974,0.05604250654252664,0.02074578554670822,-0.042998449188905066,0.042358101902719984,-0.0717493765581887,0.03908738575174128,0.05507983036279638,0.04023512176403712,-0.03502337778056587,-0.06479371729217383,-0.041287042628437354,-0.02757086780770958,-0.10344750874173682,-0.02635021895282566,0.11678394262484894,-0.007673829792475494,0.024954112570135672,-0.01526969382829089,0.08259006111819794,-0.017755336807996312,-0.1344985873636345
emb_dim_0278,-0.19580966535510072,0.08174642203721999,-0.5160806372309359,0.14904450604256594,-0.11425358853729345,-0.11054398814068594,0.024503370408472856,0.04761743589647423,0.10380228275682438,0.021747866334805414,-0.05511422052046818,-0.29215621011565585,0.0681153865207771,-0.13484358053755355,-0.03935542588670491,0.20473776849151737,0.04831830685071207,-0.04233287710099727,0.041988831803883034,-0.10061081275811622,0.1769404320784996,-0.017862831360022254,0.008440235304005195,0.19405252767636236,-0.10987923845514416,-0.011595845977355915,-0.014897989981004875,-0.026298199408595447,0.012197774177846878,0.09793384790972062,-0.04355922293288593,0.0828013631750749,0.10521124158432739,0.15284396983256632,0.07708188244443899,0.12514631015207472,-0.1090718839297167,-0.08305554172546219,0.003339021768136592
emb_dim_0279,-0.3692627598336605,0.23322550105395917,-0.3392059998561198,-0.015087391415546957,-0.32668639453318016,0.14481612751192893,-0.06361306315301866,0.15437985520170228,-0.019159763248157973,0.15145655805893085,0.1400869641726414,0.00028643551665844213,-0.042534416541185574,0.05380219705328885,0.00021612395774197988,-0.17127146909948335,0.1319073589373422,0.04423214325120149,-0.11886729689829775,0.009715831054420912,0.10377442931524096,0.06389208241712811,0.04793785679586478,0.09420791024927344,0.038046638370704225,0.14671633207165985,0.06731558136791756,-0.04065642993277763,0.06757711215195467,-0.14452013708361225,-0.053326171497228056,0.1877434814500636,0.00198330409718233,0.0231373990305097,-0.11282324585722438,-0.13106554849315158,-0.01633213334896493,0.15093774244329836,-0.15197206427406268
emb_dim_0280,-0.35913739456518684,0.009265054265637849,-0.29810514508243524,-0.27868259149325486,-0.1874455548170033,0.004366592097207789,-0.09040907235758007,0.35361551391516544,0.16667359096644593,0.034175304090961735,0.09505045056539244,-0.10402017785200182,-0.043927767685274254,-0.027808998863661134,0.181054162131502,0.04255746248413622,0.0991166039407659,0.028380863190186248,0.013113434041103524,0.038025039449341866,-0.0935953023879187,0.10771445675811961,-0.06122414654518787,0.0880094704992019,0.05056561496039066,0.16713939854683804,0.08972160517909575,-0.01781176964790087,0.05363957571912623,0.14724490297726517,-0.08455958105531172,0.09577621349397168,0.05172323800780525,0.17630746201714698,0.04039085316287667,0.007818128703238916,-0.09078698253444206,0.02124667272314032,0.12890847045038004
emb_dim_0281,0.3001771207073689,0.3126695858832409,-0.259112848987376,-0.12726270318267302,-0.04254806882089802,0.057611369790836815,0.14832432855764435,0.004110861629914011,-0.16157547693714386,0.023863246498484723,-0.15242074545016954,-0.11514230689889043,0.0860966072781654,-0.016088943053046385,-0.016764596290165412,-0.1419605562725591,-0.05034052721582237,0.012604982146870941,-0.16478635865181304,-0.03361843155952682,-0.11952838672241906,0.11502544900198901,0.02762979621316372,0.1324201688173714,-0.015847174418638813,0.15810628628099194,0.14461078930205576,-0.07071149979487237,0.1725693283842893,-0.16670539386313535,0.20739943867137736,-0.05295097904833081,-0.0660216554476002,-0.15575863779380364,0.20228397832545725,-0.09462843978173878,0.06456364353487126,-0.011816671149086135,-0.16425196480615611
emb_dim_0282,-0.5430606549308992,0.1978067763558712,-0.31404148224535594,-0.050051641932116614,0.06352668064211181,0.08811794508411,0.02392678106039938,-0.19178695457603942,0.08040661406566117,0.026999721432698978,0.017107245516209478,-0.2271733600718392,0.04993205375011467,0.0432005513029144,-0.16898230782741452,0.08454659804659312,-0.11355412105074932,0.14069976957259686,-0.1274784281382112,0.044107255833429594,0.08310815742007888,-0.04596964349812054,0.03530819903792728,-0.17233693341139475,0.23402695374846125,-0.08552478856778353,0.009373607370585778,-0.08405617999231038,-0.022037082288384968,-0.06507700640048175,-0.15559967938754735,-0.03756749653521975,-0.03995041033235592,-0.08933372797534313,0.11240670143745136,0.07336882816817084,0.2292133776331009,-0.011689609216296502,-0.06504036404765745
emb_dim_0283,-0.17915145282096853,0.44022927448159577,-0.12411471421337346,0.14717055251008734,0.15702293921737542,-0.026165105906994474,-0.0708590216648886,0.07259474308448055,-0.0029794129442827903,0.0730963950900656,-0.005855558093156717,-0.1289412031504828,0.14724051105126934,-0.27440898283506104,-0.12814722386855631,-0.2022862240188086,-0.07423679791450506,-0.018844300900165836,0.004758674101678446,0.03628548315394371,-0.13478516758695827,-0.23836471949693455,0.04106643229565352,-0.03889622599447989,-0.02712355437833891,-0.04129311734710745,0.2397576571726661,-0.07639288778426746,0.08244645569314446,-0.0855460102440667,-0.06332571345627501,-0.22421541171302603,-0.00853662849312562,-0.017986366109967414,0.07400631425534182,0.04635192715404778,-0.04477222060353594,-0.021163675702030354,-0.09654444565972435
emb_dim_0284,0.10211792193870503,0.14368199312524696,0.056042663721867864,-0.36556630950109653,-0.2497310315945571,0.07888806026284452,-0.22713126525706243,0.005983355965947208,0.1307100703546583,0.17288022408811124,0.13500608912203316,-0.07436881830520321,-0.1568418646678876,-0.07868059792507082,0.03400261888516695,0.0037951608207221522,0.1924696804970748,0.0218582187245426,-0.014268588738465864,0.037791056030388195,-0.15608291887190828,0.10180411387320011,-0.04942399209542898,-0.02410804423700695,0.025925371699590444,-0.11187859208320439,0.10927694011430361,0.09032953178151996,-0.09407191083783947,-0.2910861423288022,0.01907405596912027,0.2746137023003591,-0.05201209356643361,-0.08685475763124924,-0.014856891726032197,0.11802340632013297,0.11286875367880372,-0.05649629297346071,0.18065582462238963
emb_dim_0285,0.04344358667117768,-0.43787854109915403,-0.1800526964383064,0.0772846380356398,-0.2656357055806709,-0.074066529242622,-0.278621438388289,0.10060690766160588,0.03757123018552292,0.1500440076964239,0.09630654333145452,0.0016013666565056226,-0.03277713145895118,-0.1553138457466665,-0.12042338433439871,-0.09931813527805106,-0.0740156614036564,0.2609569198058179,0.12199741975364448,0.09998838041302334,-0.09372545468558996,-0.15055409793643296,-0.06436208581352493,-0.05941701388704088,-0.1543943323422903,0.20719811401209645,-0.06753462677444176,0.07627462706345241,0.01488961827147312,0.023991378555042207,-0.22229389973364883,-0.017117514474113662,-0.02595929998836899,-0.012846172043827112,0.06835428774210438,0.0969233374533473,0.06669627427323996,-0.011583212943915686,0.06511715046783291
emb_dim_0286,0.27641019200800754,-0.15110114284118972,-0.0789791091340287,-0.006840474497192897,-0.033218882704479376,-0.041974879130358404,0.012032703325614472,0.06991062406020229,0.1274053365413898,-0.2840419034651974,0.14089051641637287,-0.390290956918107,0.03534070508211092,-0.01965237831074452,0.08751787788146882,-0.04730226105037076,0.014560464037856281,-0.31764039312102066,-0.2548085690988014,0.2167716836602878,0.021844917587248863,-0.04701298878654371,-0.0653352011468386,0.16660438129742813,-0.007176073417842406,0.06706700768134258,-0.1157681395309677,-0.10107091671028988,-0.20628363570559827,0.1370138878269378,0.022669018217348177,-0.02277642275684615,0.012685171209193862,0.02124397460616143,0.03387844377277317,0.08343837171435388,0.025890187443679782,-0.041763176521581305,-0.08513856609427292
emb_dim_0287,0.4719542066775155,0.017635618513190326,-0.15658156977490362,-0.14743050032846725,-0.32663162851719596,-0.22132917528861254,0.11397976753406587,-0.010207166397290555,0.08086478245286247,0.23482571881035835,0.09899453873006088,-0.05979758905265379,0.13991942145459493,-0.12647451378968358,-0.12654305438721217,0.24605821755921028,-0.019224554299211334,0.05093400680797657,-0.09075289869141923,0.050233653372710046,0.02918082519956303,0.07700412961210926,-0.15256839726835317,0.05065737025750832,-0.014220410294270788,-0.1605366922243571,-0.09583463903050898,-0.10764655430856833,-0.14619498053401328,0.03222341402560228,0.0813937048287125,0.0020716484249369716,-0.06856791558450939,0.12254159448194034,-0.08017941537995557,-0.09676421568999487,0.03443948231037806,-0.05344620840950355,0.07555669560489112
emb_dim_0288,0.3212514598313086,0.22171814083103775,0.49954078116126255,0.03612404837544838,-0.24946992824723085,-0.015498991736180447,0.035491537330051406,0.15976567641655937,0.02382343704634961,-0.08195422522625019,-0.022439542496467086,0.13227968544707636,-0.07834642406506757,0.008967441943489564,0.11256743526803864,-0.3167072138940914,0.18167984218911126,-0.16195640067732106,0.11423381142503476,0.03676521449289837,0.0073382564301149745,-0.05291857484310519,0.01024172394432426,0.13050453215652794,-0.03953453906966894,-0.0703853268421446,0.10180540377284676,0.018739895559811946,0.12603120086053937,0.022607288049060842,-0.0663346097622278,-0.036053160286286336,-0.022481069593654358,0.07351901363167261,-0.014030640720824591,0.003690289358219048,0.03823014975881452,0.03846838009330928,0.04512350780087219
emb_dim_0289,-0.6089689914237286,0.26050256870381144,0.4671671830330504,-0.14658741708326048,0.2351319981758867,-0.06413398729950245,-0.028672141267599083,0.09252614551784318,0.05012650139358531,-0.0039046350017457594,-0.003395643349262631,0.03200655860921692,0.010552592438291293,-0.08617833845774106,-0.03129369852760986,-0.03983236673192652,0.1037116855571061,-0.06486402970272623,0.03310283554278329,0.019245100007963575,-0.015657004642731797,-0.19566933857103502,0.08007059920078272,0.0579379065729852,-0.06792957385417482,0.0464042461878082,0.037434430015926105,0.020211942412904943,0.002259130373970558,0.03396361379487298,0.07658459965233413,-0.033154815026375115,-0.023977671419962515,0.004971432879923886,-0.057631941797648696,-0.05845268435195814,-0.06538760227524629,-0.06764302224198918,0.05061471124254121
emb_dim_0290,-0.1910945263007999,-0.5655240512772284,-0.4633357006183876,0.10938115149225948,-0.04244169307254827,0.016813304466931325,-0.05219658030405334,0.14460150655699366,0.17396203363844043,0.10718805937095503,0.02967442216616231,-0.0791133611470523,-0.025782237219846578,-0.2091937374755762,-0.11900019541650492,-0.034715129915492256,0.006464915620272811,0.04050329863488206,0.13618127237346436,0.03932971705292528,-0.018387045555337454,-0.027889735991208902,0.03015503882317059,-0.1136840194329293,-0.09685221524634696,-0.06707216024510762,-0.013690866102965453,-0.1623318618922093,0.04406354643624638,0.16951757573932122,-0.08078406293790914,0.025015366263481834,-0.09698674887910184,-0.009720558193443517,0.040157831467482946,0.07600686978377513,-0.010872653560096424,-0.020307746945681323,-0.017475060153336074
emb_dim_0291,0.1350513797279214,-0.4679407268868311,0.026191286379195336,0.3080328254219762,0.1415096688861188,-0.09497265200836628,0.08569017279508592,-0.1511950849270208,0.1230755083597551,-0.18974204579272563,-0.05224157269033163,-0.09291271745946914,0.19994828293874137,0.08457944817073164,-0.013801823743996753,0.0598458378005079,-0.08470993837446214,0.08630886292035853,0.060331570262696387,-0.06045335142433401,-0.045363130739404456,0.01884879503869358,-0.04843090139054639,0.09076358940875168,0.11816936499840805,-0.22161692698120894,0.07090213507577528,0.04384923177287548,0.030064915815252162,0.07339754297596239,-0.05037825147327452,-0.20295232633046412,-0.13151042145315323,0.1094353843313997,0.1707317280890855,0.18476558951886313,0.045521469887502504,-0.0018281440508909031,-0.017906423899858564
emb_dim_0292,0.008967546539555593,-0.5997359234494203,0.12300898930490314,0.07670669286281212,0.048853942739563706,-0.08144907580472197,-0.033849824507553736,-0.07261982025019877,-0.012264641424831281,-0.03537551597021855,-0.06181006434293779,0.0840327780278406,-0.15394389065782516,-0.05664239162007379,-0.18128142570471212,-0.00721402999773353,-0.07481788447031312,-0.0423836390565192,-0.05495218375104584,0.02044926272478623,-0.3238366763457928,-0.11831918864991388,0.1253577653422444,-0.08866846349779643,0.01864811140133838,-0.02578370887378836,0.06444727640031532,0.039423576658428036,-0.07625050347903362,-0.15368489031103913,0.012695441804349838,-0.07491765817794123,-0.026290649856007223,0.05754037135520411,-0.18020449682081008,0.10538129534694896,0.1424521231316394,-0.06550898770763407,0.031184992981366864
emb_dim_0293,-0.02767017416406583,-0.2572396612134957,-0.3571678487384592,-0.12537955833706677,0.3143761033491172,-0.0585643143984007,0.13483609248726278,0.01086216950462715,-0.05602583667300049,0.1462252766274541,-0.003339698002042611,-0.12665843043155245,0.1806208533491093,0.30182012582545187,0.04764210949175885,0.046082824151272225,0.004406065606243967,-0.06668980955967499,0.01920188953215907,0.07971167439031734,0.06062071813684971,0.006959595998378099,-0.177742257738416,-0.006940930555217701,0.05456282396758607,-0.23562196455756093,0.08885355642242151,0.07142868152913688,-0.15486748751860294,-0.0059064360621380535,-0.06592402146527923,0.0355677035986159,-0.11831166490819718,0.0137069233098622,-0.06388958375984723,0.09547297559851606,0.016464113778915983,-0.023144723412515084,0.11241334132797981
emb_dim_0294,0.09536394888932223,0.5275623292343155,0.063631813235329,0.2396323859010519,-0.3409794409355095,0.07242203394678431,-0.011327392041632708,0.0577632831797895,-0.010432180777783495,-0.10265508703162911,-0.058181322149358936,-0.16639575267188772,-0.0005697014761754667,-0.07916483538201767,-0.0934168952434359,-0.047180614498264335,-0.031756116585961384,-0.05607008368323577,-0.10767166090446552,0.022841512906640823,-0.10763180495927108,-0.03416166493159053,-0.14986891881766462,0.012264811216508468,-0.1094466346866075,0.04217808854683521,0.10102894413334353,-0.0856094077372972,0.0010026694420530158,0.16038327155910284,0.13946241527154027,0.23191678674208593,0.009885385376874146,-0.1092736362000134,-0.10899701671434346,0.20776396361410143,0.07557663491861355,-0.02881736752630572,-0.07242987994895071
