epoch,train_loss_total,train_loss_infonce,train_loss_sae_recon_total,train_loss_sae_recon_img,train_loss_sae_recon_txt,train_loss_sparsity_l1_total,train_loss_sparsity_l1_img,train_loss_sparsity_l1_txt,train_recall_at_1_image_to_text,train_macro_recall,train_sae_visual_sparsity_ratio,train_sae_visual_recon_mse,train_active_units_mean,val_loss_total,val_loss_infonce,val_loss_sae_recon_total,val_loss_sae_recon_img,val_loss_sae_recon_txt,val_loss_sparsity_l1_total,val_loss_sparsity_l1_img,val_loss_sparsity_l1_txt,val_recall_at_1_image_to_text,val_macro_recall,val_sae_visual_sparsity_ratio,val_sae_visual_recon_mse,val_active_units_mean,test_loss_total,test_loss_infonce,test_loss_sae_recon_total,test_loss_sae_recon_img,test_loss_sae_recon_txt,test_loss_sparsity_l1_total,test_loss_sparsity_l1_img,test_loss_sparsity_l1_txt,test_recall_at_1_image_to_text,test_macro_recall,test_sae_visual_sparsity_ratio,test_sae_visual_recon_mse,test_active_units_mean,train_batch_mean_loss_total,train_batch_mean_loss_infonce,train_batch_mean_loss_sae_recon_total,train_batch_mean_loss_sae_recon_img,train_batch_mean_loss_sae_recon_txt,train_batch_mean_loss_sparsity_l1_total,train_batch_mean_loss_sparsity_l1_img,train_batch_mean_loss_sparsity_l1_txt
32,0.07263368368148804,0.06843696534633636,0.04039258509874344,0.016434188932180405,0.023958394303917885,0.0393645204603672,0.01767253316938877,0.02169198729097843,0.9790000319480896,0.9766583677570615,0.8808594346046448,0.016434188932180405,122.00000762939453,4.388364315032959,4.384450912475586,0.037624530494213104,0.01366613619029522,0.023958394303917885,0.0378413200378418,0.016149330884218216,0.02169198729097843,0.41886794567108154,0.4555151515151515,0.880859375,0.01366613619029522,122.0,2.546522617340088,2.542518138885498,0.03851242735981941,0.014554033055901527,0.023958394303917885,0.038322970271110535,0.016630982980132103,0.02169198729097843,0.5617021322250366,0.5660931049626703,0.880859375,0.014554033055901527,121.99999237060547,0.09912944602547213,0.09439883450977504,0.045664058765396476,0.021027995040640235,0.024636063375510275,0.041051581501960754,0.01914290862623602,0.021908673457801342
33,0.035420726984739304,0.031176067888736725,0.04085751250386238,0.01640629582107067,0.02445121668279171,0.039727047085762024,0.01768171414732933,0.022045331075787544,0.9860000610351562,0.9851960477838562,0.8808594346046448,0.01640629582107067,122.00000762939453,3.626652717590332,3.62270188331604,0.03798418492078781,0.01353297010064125,0.02445121668279171,0.038094960153102875,0.01604963093996048,0.022045331075787544,0.43018868565559387,0.43658136924803587,0.880859375,0.01353297010064125,122.0,2.3716537952423096,2.3676059246063232,0.03893217444419861,0.014480959624052048,0.02445121668279171,0.03868184983730316,0.016636516898870468,0.022045331075787544,0.5744680762290955,0.5787369345630214,0.880859375,0.014480959624052048,121.99999237060547,0.11573849967680871,0.11107254843227565,0.04502248833887279,0.02112647844478488,0.02389600989408791,0.04092586669139564,0.01919728796929121,0.02172857872210443
34,0.03449463099241257,0.030360527336597443,0.03977631777524948,0.01670072227716446,0.023075593635439873,0.03911816328763962,0.017741838470101357,0.02137632481753826,0.9850000739097595,0.9844927663429688,0.8808594346046448,0.01670072227716446,122.00000762939453,4.030323505401611,4.026491165161133,0.036828018724918365,0.013752426952123642,0.023075593635439873,0.03748549520969391,0.016109172254800797,0.02137632481753826,0.4000000059604645,0.42335578002244667,0.880859375,0.013752426952123642,122.0,2.4691689014434814,2.465235710144043,0.037810564041137695,0.014734972268342972,0.023075593635439873,0.038056984543800354,0.016680659726262093,0.02137632481753826,0.5446808338165283,0.5468159859464207,0.880859375,0.014734972268342972,121.99999237060547,0.08156404399778694,0.07688489696010947,0.04515187325887382,0.02124414488207549,0.023907728493213654,0.04098976915702224,0.019215159700252116,0.021774609456770122
35,0.03836458921432495,0.034310150891542435,0.0389869287610054,0.016683731228113174,0.022303197532892227,0.038936808705329895,0.018072601407766342,0.020864209160208702,0.9820000529289246,0.9818323889844782,0.8808594346046448,0.016683731228113174,122.00000762939453,3.6366677284240723,3.632908821105957,0.0360959954559803,0.013792797923088074,0.022303197532892227,0.0372956208884716,0.0164314117282629,0.020864209160208702,0.44905662536621094,0.45208978675645345,0.880859375,0.013792797923088074,122.0,2.4009382724761963,2.3970673084259033,0.03719013184309006,0.014886932447552681,0.022303197532892227,0.03793996572494507,0.017075754702091217,0.020864209160208702,0.5617021322250366,0.5640570926657883,0.880859375,0.014886932447552681,121.99999237060547,0.08374463673681021,0.07916032720822841,0.04422394139692187,0.02148402074817568,0.022739920881576836,0.040478941053152084,0.019350263639353216,0.021128677297383547
36,0.052498165518045425,0.04849371314048767,0.038487788289785385,0.01635928452014923,0.022128503769636154,0.03891853988170624,0.0180879645049572,0.02083057537674904,0.9790000319480896,0.9794392095567712,0.8808594346046448,0.01635928452014923,122.00000762939453,4.111647605895996,4.107919216156006,0.035791777074337006,0.013663272373378277,0.022128503769636154,0.037310320883989334,0.016479745507240295,0.02083057537674904,0.4226415157318115,0.4445858585858586,0.880859375,0.013663272373378277,122.0,2.700727939605713,2.696920156478882,0.036563992500305176,0.014435487799346447,0.022128503769636154,0.03783556818962097,0.017004992812871933,0.02083057537674904,0.52765953540802,0.5326517347386913,0.880859375,0.014435487799346447,121.99999237060547,0.08933884592261165,0.08481127524282783,0.04365192982368171,0.021339322323910892,0.02231260749977082,0.04059436754323542,0.019668953027576208,0.020925413933582604
37,0.067568339407444,0.06353361904621124,0.038784272968769073,0.016473442316055298,0.022310832515358925,0.039072729647159576,0.018135109916329384,0.020937619730830193,0.9760000705718994,0.9764685720665401,0.8808594346046448,0.016473442316055298,122.00000762939453,4.397477149963379,4.393730640411377,0.035973288118839264,0.013662455603480339,0.022310832515358925,0.03737112879753113,0.016433507204055786,0.020937619730830193,0.4000000059604645,0.40939842873176213,0.880859375,0.013662455603480339,122.0,2.716348886489868,2.7124972343444824,0.036995016038417816,0.014684182591736317,0.022310832515358925,0.03804545849561691,0.01710784062743187,0.020937619730830193,0.52765953540802,0.5276398770311814,0.880859375,0.014684182591736317,121.99999237060547,0.11313056491781026,0.10870418447302654,0.04265849757939577,0.020741857471875846,0.02191663987468928,0.04013260826468468,0.019428800675086677,0.020703807473182678
38,0.0766744390130043,0.07265932112932205,0.03857903927564621,0.016517743468284607,0.022061297670006752,0.03930442035198212,0.01822442002594471,0.021080002188682556,0.9730000495910645,0.9707988165680472,0.8808594346046448,0.016517743468284607,122.00000762939453,4.158323287963867,4.154597282409668,0.03575701266527176,0.013695716857910156,0.022061297670006752,0.037587590515613556,0.016507588326931,0.021080002188682556,0.43018868565559387,0.4531919191919192,0.880859375,0.013695716857910156,122.0,2.498074769973755,2.494257688522339,0.03664344176650047,0.014582144096493721,0.022061297670006752,0.03817708045244217,0.017097078263759613,0.021080002188682556,0.5787233710289001,0.5861062801932367,0.880859375,0.014582144096493721,121.99999237060547,0.11493324837647378,0.11048952210694551,0.04282131791114807,0.020989588927477598,0.02183172886725515,0.04039904591627419,0.019555589533410966,0.020843456033617258
39,0.036875415593385696,0.03260038048028946,0.041124530136585236,0.016798067837953568,0.024326464161276817,0.04064537584781647,0.018341584131121635,0.02230379357933998,0.9860000610351562,0.9860429831416768,0.8808594346046448,0.016798067837953568,122.00000762939453,3.7234909534454346,3.7194995880126953,0.038354113698005676,0.014027649536728859,0.024326464161276817,0.03897452726960182,0.01667073369026184,0.02230379357933998,0.43396228551864624,0.4491896745230079,0.880859375,0.014027649536728859,122.0,2.3116300106048584,2.307563066482544,0.03909202292561531,0.014765558764338493,0.024326464161276817,0.03946579247713089,0.01716199889779091,0.02230379357933998,0.5829787254333496,0.5880254721124286,0.880859375,0.014765558764338493,121.99999237060547,0.08590953762177378,0.08127688243985176,0.0446691585239023,0.021401468780823052,0.0232676895102486,0.041435020277276635,0.019725412712432444,0.02170960756484419
40,0.04807893559336662,0.0439394973218441,0.03980099409818649,0.016557691618800163,0.02324330434203148,0.039834123104810715,0.018311141058802605,0.02152298204600811,0.984000027179718,0.9834088422462879,0.8808594346046448,0.016557691618800163,122.00000762939453,4.186466217041016,4.182608604431152,0.03704896569252014,0.013805659487843513,0.02324330434203148,0.03815290331840515,0.01662992127239704,0.02152298204600811,0.4000000059604645,0.4064421997755331,0.880859375,0.013805659487843513,122.0,2.744075059890747,2.740140914916992,0.03779750317335129,0.01455419696867466,0.02324330434203148,0.03864490985870361,0.017121925950050354,0.02152298204600811,0.5446808338165283,0.5456776460254721,0.880859375,0.01455419696867466,121.99999237060547,0.08652139024343342,0.08189647342078388,0.04458475299179554,0.021227144170552492,0.023357609170489013,0.04161031171679497,0.019759165472351015,0.021851146826520562
41,0.042784642428159714,0.038842760026454926,0.037851206958293915,0.016770383343100548,0.021080825477838516,0.03919019550085068,0.018444066867232323,0.020746130496263504,0.9830000400543213,0.982343253746737,0.8808594346046448,0.016770383343100548,122.00000762939453,4.624858856201172,4.62119722366333,0.03511444479227066,0.014033620245754719,0.021080825477838516,0.03751281648874283,0.016766687855124474,0.020746130496263504,0.3962264060974121,0.41673400673400673,0.880859375,0.014033620245754719,122.0,2.7033069133758545,2.699589729309082,0.035656221210956573,0.014575395733118057,0.021080825477838516,0.03788571059703827,0.017139581963419914,0.020746130496263504,0.5872340202331543,0.5892490118577076,0.880859375,0.014575395733118057,121.99999237060547,0.076734478934668,0.07222380168968812,0.04346967372111976,0.021311316988430917,0.0221583564998582,0.040927380323410034,0.019873516517691314,0.02105386380571872
42,0.04198379069566727,0.03813011571764946,0.03697490692138672,0.016948910430073738,0.02002599462866783,0.03904533013701439,0.018590031191706657,0.02045529894530773,0.9850000739097595,0.9846624986044434,0.8808594346046448,0.016948910430073738,122.00000762939453,4.296535968780518,4.292975902557373,0.034107521176338196,0.014081527478992939,0.02002599462866783,0.03729324787855148,0.01683794893324375,0.02045529894530773,0.4226415157318115,0.43050729517396186,0.880859375,0.014081527478992939,122.0,2.591278553009033,2.58766508102417,0.03462851420044899,0.014602519571781158,0.02002599462866783,0.037665292620658875,0.017209991812705994,0.02045529894530773,0.5617021322250366,0.565195432586737,0.880859375,0.014602519571781158,121.99999237060547,0.07848985795862973,0.07410160428844392,0.04225714621134102,0.021389216766692698,0.02086792979389429,0.04063540953211486,0.019897617399692535,0.020737792016007006
43,0.03356904909014702,0.029859717935323715,0.03554672747850418,0.01686682365834713,0.018679901957511902,0.038665201514959335,0.018631836399435997,0.02003336511552334,0.9860000610351562,0.9851258233783632,0.8808594346046448,0.01686682365834713,122.00000762939453,4.518285274505615,4.51485538482666,0.03282001242041588,0.014140110462903976,0.018679901957511902,0.036996979266405106,0.016963614150881767,0.02003336511552334,0.4226415157318115,0.4378630751964085,0.880859375,0.014140110462903976,122.0,2.7789785861968994,2.7754921913146973,0.03336826711893082,0.01468836423009634,0.018679901957511902,0.03739136457443237,0.017357997596263885,0.02003336511552334,0.5659574270248413,0.5688537549407116,0.880859375,0.01468836423009634,121.99999237060547,0.07696798269171268,0.07265858876053244,0.04147187271155417,0.021579967928119004,0.01989190501626581,0.04055163240991533,0.020052425214089453,0.020499207079410553
44,0.03970467299222946,0.03599648177623749,0.0355360321700573,0.017283601686358452,0.018252430483698845,0.03864678367972374,0.018875248730182648,0.019771534949541092,0.984000027179718,0.9831258233783633,0.8808594346046448,0.017283601686358452,122.00000762939453,4.226291179656982,4.2228684425354,0.03274967893958092,0.014497248455882072,0.018252430483698845,0.03696524351835251,0.017193706706166267,0.019771534949541092,0.4000000059604645,0.41648035914702575,0.880859375,0.014497248455882072,122.0,2.573188543319702,2.5697004795074463,0.03338462486863136,0.015132195316255093,0.018252430483698845,0.03738340735435486,0.017611872404813766,0.019771534949541092,0.570212721824646,0.5729503732981993,0.880859375,0.015132195316255093,121.99999237060547,0.07422944868449122,0.07005331735126674,0.04015733115375042,0.02186278917361051,0.01829454186372459,0.04009960847906768,0.020257979864254594,0.019841628498397768
45,0.03622247651219368,0.03252949193120003,0.035377465188503265,0.016988031566143036,0.01838943175971508,0.03880899399518967,0.01877358742058277,0.020035406574606895,0.9850000739097595,0.9850293625097688,0.8808594346046448,0.016988031566143036,122.00000762939453,3.9535648822784424,3.9501631259918213,0.03253406286239624,0.01414463296532631,0.01838943175971508,0.037059202790260315,0.01702379435300827,0.020035406574606895,0.43018868565559387,0.44399775533108865,0.880859375,0.01414463296532631,122.0,2.4510931968688965,2.4476256370544434,0.03317300230264664,0.014783568680286407,0.01838943175971508,0.037530142813920975,0.01749473623931408,0.020035406574606895,0.5574467778205872,0.5612446201141854,0.880859375,0.014783568680286407,121.99999237060547,0.07804867578670382,0.07387986336834729,0.04008428659290075,0.021976989577524364,0.0181072965497151,0.04009608365595341,0.020271119545213878,0.01982496422715485
