date,s5p_n_tiles_available_day,s5p_no2_mean,s5p_so2_mean,s5p_o3_mean,s5p_no2_available_pct,s5p_so2_available_pct,s5p_o3_available_pct
2021-02-17,1,2.9831342e-06,0.0,0.11067467,1.0,1.0,1.0
2021-02-18,1,0.0,0.0,0.0,1.0,1.0,1.0
2021-02-19,1,0.0,0.0,0.11013205,1.0,1.0,1.0
2021-02-20,1,2.7652686e-05,2.4241348e-05,0.111982584,1.0,1.0,1.0
2021-02-21,1,9.70131e-06,-3.150383e-06,0.110989615,1.0,1.0,1.0
2021-02-22,1,3.7582215e-06,-9.741655e-06,0.11036273,1.0,1.0,1.0
2021-02-23,1,1.6964017e-05,0.0002368213,0.11089941,1.0,1.0,1.0
2021-02-24,1,0.0,0.0,0.11051025,1.0,1.0,1.0
2021-02-25,1,8.755445e-07,0.0,0.11171729,1.0,1.0,1.0
2021-02-26,1,1.6582759e-05,2.9313424e-05,0.1118726,1.0,1.0,1.0
2021-02-27,1,3.0944684e-05,0.00016244277,0.11331274,1.0,1.0,1.0
2021-02-28,1,5.609191e-08,6.770247e-07,0.11229522,1.0,1.0,1.0
2021-03-01,1,0.0,0.0,0.11203594,1.0,1.0,1.0
2021-03-02,1,1.7327046e-06,-1.5082087e-06,0.11203035,1.0,1.0,1.0
2021-03-03,1,-2.0222002e-08,-4.711049e-06,0.112278566,1.0,1.0,1.0
2021-03-04,1,2.2053751e-05,6.6166467e-06,0.11317501,1.0,1.0,1.0
2021-03-05,1,0.0,0.0,0.112741336,1.0,1.0,1.0
2021-03-06,1,0.0,0.0,0.0,1.0,1.0,1.0
2021-03-07,1,0.0,0.0,0.11417659,1.0,1.0,1.0
2021-03-08,1,0.0,0.0,0.11295187,1.0,1.0,1.0
2021-03-09,1,2.602105e-05,-2.4935567e-05,0.11447207,1.0,1.0,1.0
2021-03-10,1,0.0,0.0,0.115028866,1.0,1.0,1.0
2021-03-11,1,0.0,0.0,0.115172334,1.0,1.0,1.0
2021-03-12,1,1.3205789e-06,-8.042184e-06,0.11345381,1.0,1.0,1.0
2021-03-13,1,0.0,0.0,0.11377023,1.0,1.0,1.0
2021-03-14,1,2.294522e-05,1.7372697e-05,0.11488131,1.0,1.0,1.0
2021-03-15,1,1.085321e-06,-1.8152002e-06,0.11275104,1.0,1.0,1.0
2021-03-16,1,0.0,0.0,0.11330751,1.0,1.0,1.0
2021-03-17,1,0.0,0.0,0.11434064,1.0,1.0,1.0
2021-03-18,1,9.788397e-06,-8.179794e-06,0.11490228,1.0,1.0,1.0
2021-03-19,1,1.4753294e-05,-1.7475932e-05,0.11620786,1.0,1.0,1.0
2021-03-20,1,0.0,0.0,0.114969134,1.0,1.0,1.0
2021-03-21,1,2.2509503e-05,0.00010622558,0.11676251,1.0,1.0,1.0
2021-03-22,1,0.0,0.0,0.0006467597,1.0,1.0,1.0
2021-03-23,1,1.7927754e-05,-2.172063e-06,0.115319535,1.0,1.0,1.0
2021-03-24,1,1.0048931e-05,-4.006456e-06,0.117386706,1.0,1.0,1.0
2021-03-25,1,3.1042313e-05,0.00013365883,0.11666014,1.0,1.0,1.0
2021-03-26,1,6.6856314e-06,-7.0733535e-05,0.11674106,1.0,1.0,1.0
2021-03-27,1,8.8024635e-06,0.0,0.11600275,1.0,1.0,1.0
2021-03-28,1,0.0,0.0,0.11594702,1.0,1.0,1.0
2021-03-29,1,2.5982754e-07,0.0,0.11352849,1.0,1.0,1.0
2021-03-30,1,3.4263496e-05,-8.931742e-05,0.113139525,1.0,1.0,1.0
2021-03-31,1,1.3496091e-05,1.4710675e-05,0.1144103,1.0,1.0,1.0
2021-04-01,1,0.0,0.0,0.11566746,1.0,1.0,1.0
2021-04-02,1,0.0,0.0,0.11498731,1.0,1.0,1.0
2021-04-03,1,6.24413e-06,-3.778615e-05,0.11603318,1.0,1.0,1.0
2021-04-04,1,2.5501266e-05,-7.065042e-05,0.11522363,1.0,1.0,1.0
2021-04-05,1,2.1387512e-05,5.9431923e-06,0.11604637,1.0,1.0,1.0
2021-04-06,1,0.0,0.0,0.11502382,1.0,1.0,1.0
2021-04-07,1,0.0,0.0,0.0041981163,1.0,1.0,1.0
2021-04-08,1,0.0,0.0,0.11542562,1.0,1.0,1.0
2021-04-09,1,2.3808298e-06,3.5769795e-06,0.11491847,1.0,1.0,1.0
2021-04-10,1,6.7943733e-06,-1.5870417e-05,0.11336604,1.0,1.0,1.0
2021-04-11,1,7.240566e-06,-5.6565455e-06,0.11476338,1.0,1.0,1.0
2021-04-12,1,0.0,0.0,0.11572964,1.0,1.0,1.0
2021-04-13,1,9.941339e-07,0.0,0.113782085,1.0,1.0,1.0
2021-04-14,1,0.0,0.0,0.11497869,1.0,1.0,1.0
2021-04-15,1,2.94735e-06,1.3118919e-05,0.1148354,1.0,1.0,1.0
2021-04-16,1,0.0,0.0,0.115023956,1.0,1.0,1.0
2021-04-17,1,1.794947e-05,9.851512e-05,0.11576895,1.0,1.0,1.0
2021-04-18,1,6.1630436e-07,0.0,0.11470869,1.0,1.0,1.0
2021-04-19,1,1.5443458e-05,-8.229591e-06,0.11684211,1.0,1.0,1.0
2021-04-20,1,1.5214952e-05,1.3204624e-05,0.115718,1.0,1.0,1.0
2021-04-21,1,1.6610638e-05,0.0002595058,0.11646125,1.0,1.0,1.0
2021-04-22,1,3.6867634e-05,0.0002600789,0.117502496,1.0,1.0,1.0
2021-04-23,1,0.0,0.0,0.015241772,1.0,1.0,1.0
2021-04-24,1,8.531805e-06,-3.200694e-05,0.11824091,1.0,1.0,1.0
2021-04-25,1,3.0447889e-05,1.3231577e-05,0.11685345,1.0,1.0,1.0
2021-04-26,1,0.0,0.0,0.11608701,1.0,1.0,1.0
2021-04-27,1,0.0,0.0,0.11504538,1.0,1.0,1.0
2021-04-28,1,0.0,0.0,0.11454971,1.0,1.0,1.0
2021-04-29,1,0.0,0.0,0.111529864,1.0,1.0,1.0
2021-04-30,1,0.0,0.0,0.11267055,1.0,1.0,1.0
2021-05-01,1,6.10179e-06,2.1080383e-05,0.11330997,1.0,1.0,1.0
2021-05-02,1,1.1038912e-07,0.0,0.11377294,1.0,1.0,1.0
2021-05-03,1,3.4833957e-07,3.78944e-06,0.114280514,1.0,1.0,1.0
2021-05-04,1,1.968075e-06,-2.7508995e-07,0.11398544,1.0,1.0,1.0
2021-05-05,1,1.9235902e-06,2.2487251e-05,0.11309147,1.0,1.0,1.0
2021-05-06,1,7.660585e-06,-5.3567357e-05,0.11407236,1.0,1.0,1.0
2021-05-07,1,1.5500162e-05,4.838942e-05,0.11534224,1.0,1.0,1.0
2021-05-08,1,3.2457123e-07,0.0,0.114050604,1.0,1.0,1.0
2021-05-09,1,0.0,0.0,0.03442581,1.0,1.0,1.0
2021-05-10,1,0.0,0.0,0.1118961,1.0,1.0,1.0
2021-05-11,1,1.3830318e-07,-7.206791e-06,0.11216989,1.0,1.0,1.0
2021-05-12,1,2.8584611e-06,-8.365231e-06,0.11154054,1.0,1.0,1.0
2021-05-13,1,1.1691367e-05,-5.0415645e-05,0.11337487,1.0,1.0,1.0
2021-05-14,1,2.3622413e-06,0.0,0.112401865,1.0,1.0,1.0
2021-05-15,1,0.0,0.0,0.1104006,1.0,1.0,1.0
2021-05-16,1,0.0,0.0,0.11016315,1.0,1.0,1.0
2021-05-17,1,0.0,0.0,0.11022154,1.0,1.0,1.0
2021-05-18,1,0.0,0.0,0.11239206,1.0,1.0,1.0
2021-05-19,1,1.0759366e-05,1.5577559e-06,0.1146147,1.0,1.0,1.0
2021-05-20,1,9.954782e-06,1.8379089e-05,0.11298059,1.0,1.0,1.0
2021-05-21,1,9.982971e-06,-6.604472e-06,0.11303937,1.0,1.0,1.0
2021-05-22,1,7.6237857e-06,-2.4288502e-05,0.11383482,1.0,1.0,1.0
2021-05-23,1,0.0,0.0,0.113490686,1.0,1.0,1.0
2021-05-24,1,0.0,0.0,0.1121839,1.0,1.0,1.0
2021-05-25,1,0.0,0.0,0.055587534,1.0,1.0,1.0
2021-05-26,1,4.639914e-06,-4.4790242e-05,0.10948484,1.0,1.0,1.0
2021-05-27,1,3.2492366e-08,-5.071882e-07,0.10972374,1.0,1.0,1.0
2021-05-28,1,4.6909395e-06,3.0741165e-05,0.11224133,1.0,1.0,1.0
2021-05-29,1,8.299391e-06,9.608546e-05,0.11307417,1.0,1.0,1.0
2021-05-30,1,2.2773843e-06,0.0,0.113744475,1.0,1.0,1.0
2021-05-31,1,2.3802959e-06,-7.935316e-06,0.11174816,1.0,1.0,1.0
2021-06-01,1,3.2387395e-06,9.705966e-06,0.11169766,1.0,1.0,1.0
2021-06-02,1,1.8545557e-05,0.00011625507,0.1120908,1.0,1.0,1.0
2021-06-03,1,1.1198591e-05,-4.605774e-05,0.11406947,1.0,1.0,1.0
2021-06-04,1,1.6027876e-05,3.120584e-05,0.11315857,1.0,1.0,1.0
2021-06-05,1,1.1320698e-06,-3.5151556e-06,0.11190163,1.0,1.0,1.0
2021-06-06,1,3.432576e-06,2.5964632e-06,0.11195585,1.0,1.0,1.0
2021-06-07,1,0.0,0.0,0.11007646,1.0,1.0,1.0
2021-06-08,1,0.0,0.0,0.11040587,1.0,1.0,1.0
2021-06-09,1,0.0,-1.1949428e-06,0.11150381,1.0,1.0,1.0
2021-06-10,1,0.0,0.0,0.08509255,1.0,1.0,1.0
2021-06-11,1,1.1990801e-08,2.56484e-07,0.11333027,1.0,1.0,1.0
2021-06-12,1,2.3742932e-05,7.0360016e-05,0.11473306,1.0,1.0,1.0
2021-06-13,1,0.0,0.0,0.1132776,1.0,1.0,1.0
2021-06-14,1,1.3526604e-05,0.00013382007,0.114174634,1.0,1.0,1.0
2021-06-15,1,0.0,0.0,0.11439805,1.0,1.0,1.0
2021-06-16,1,1.5988715e-05,7.1490904e-05,0.1137659,1.0,1.0,1.0
2021-06-17,1,8.747415e-06,1.1823492e-05,0.11447662,1.0,1.0,1.0
2021-06-18,1,3.2839614e-06,0.0,0.11253769,1.0,1.0,1.0
2021-06-19,1,3.2678898e-05,0.00010880582,0.11547807,1.0,1.0,1.0
2021-06-20,1,0.0,0.0,0.11400065,1.0,1.0,1.0
2021-06-21,1,0.0,0.0,0.11484213,1.0,1.0,1.0
2021-06-22,1,1.1463792e-05,-3.2028907e-05,0.115988515,1.0,1.0,1.0
2021-06-23,1,9.19426e-07,0.0,0.11576076,1.0,1.0,1.0
2021-06-24,1,9.0663025e-06,-2.409669e-05,0.11558444,1.0,1.0,1.0
2021-06-25,1,0.0,0.0,0.11472465,1.0,1.0,1.0
2021-06-26,1,0.0,0.0,0.106720455,1.0,1.0,1.0
2021-06-27,1,6.2136355e-06,1.3236306e-05,0.11545009,1.0,1.0,1.0
2021-06-28,1,2.7243024e-05,0.00023183734,0.11581625,1.0,1.0,1.0
2021-06-29,1,4.3388198e-05,0.0002185409,0.1203601,1.0,1.0,1.0
2021-06-30,1,0.0,0.0,0.11721172,1.0,1.0,1.0
2021-07-01,1,0.0,0.0,0.11795283,1.0,1.0,1.0
2021-07-02,1,1.754325e-05,-4.3798507e-05,0.11826569,1.0,1.0,1.0
2021-07-03,1,1.7156312e-05,4.152444e-05,0.116043806,1.0,1.0,1.0
2021-07-04,1,9.080429e-06,3.1645384e-06,0.1155345,1.0,1.0,1.0
2021-07-05,1,0.0,0.0,0.11623801,1.0,1.0,1.0
2021-07-06,1,3.1648487e-05,-5.177691e-05,0.11733758,1.0,1.0,1.0
2021-07-07,1,4.621619e-06,0.0,0.11748447,1.0,1.0,1.0
2021-07-08,1,0.0,0.0,0.11718506,1.0,1.0,1.0
2021-07-09,1,0.0,0.0,0.11538941,1.0,1.0,1.0
2021-07-10,1,2.2869479e-05,-3.6425925e-05,0.11523414,1.0,1.0,1.0
2021-07-11,1,1.6093403e-05,2.7069993e-06,0.11816572,1.0,1.0,1.0
2021-07-12,1,0.0,0.0,0.10606308,1.0,1.0,1.0
2021-07-13,1,0.0,0.0,0.115192994,1.0,1.0,1.0
2021-07-14,1,1.6395808e-05,-1.7687762e-05,0.117177725,1.0,1.0,1.0
2021-07-15,1,2.7190945e-05,7.022457e-05,0.11560556,1.0,1.0,1.0
2021-07-16,1,1.8506853e-05,5.7032925e-05,0.11580065,1.0,1.0,1.0
2021-07-17,1,0.0,0.0,0.115375705,1.0,1.0,1.0
2021-07-18,1,2.6780963e-06,0.0,0.117501065,1.0,1.0,1.0
2021-07-19,1,3.5181594e-05,0.00011634139,0.117348514,1.0,1.0,1.0
2021-07-20,1,2.1573285e-05,8.603138e-05,0.11729397,1.0,1.0,1.0
2021-07-21,1,5.036122e-08,0.0,0.11697652,1.0,1.0,1.0
2021-07-22,1,1.5736423e-05,0.0002595718,0.11722169,1.0,1.0,1.0
2021-07-23,1,0.0,0.0,0.11712681,1.0,1.0,1.0
2021-07-24,1,0.0,0.0,0.117419384,1.0,1.0,1.0
2021-07-25,1,0.0,0.0,0.11773388,1.0,1.0,1.0
2021-07-26,1,1.16782e-07,0.0,0.11563732,1.0,1.0,1.0
2021-07-27,1,1.8975672e-05,-5.1461288e-05,0.117873676,1.0,1.0,1.0
2021-07-28,1,1.9148853e-05,0.0,0.1056857,1.0,1.0,1.0
2021-07-29,1,1.8010309e-05,6.3624815e-05,0.119175635,1.0,1.0,1.0
2021-07-30,1,3.0214221e-06,0.0,0.11606812,1.0,1.0,1.0
2021-07-31,1,4.7115947e-05,6.3339554e-05,0.11917146,1.0,1.0,1.0
2021-08-01,1,0.0,0.0,0.11688569,1.0,1.0,1.0
2021-08-02,1,2.514888e-05,1.8799643e-05,0.11593844,1.0,1.0,1.0
2021-08-03,1,0.0,0.0,0.114374675,1.0,1.0,1.0
2021-08-04,1,2.9542363e-05,0.00014859893,0.116420195,1.0,1.0,1.0
2021-08-05,1,5.9510958e-06,0.0,0.11608596,1.0,1.0,1.0
2021-08-06,1,0.0,0.0,0.11675786,1.0,1.0,1.0
2021-08-07,1,5.0104234e-07,0.0,0.1190056,1.0,1.0,1.0
2021-08-08,1,2.5740956e-06,0.0,0.1178299,1.0,1.0,1.0
2021-08-09,1,2.9045503e-05,-2.4716064e-06,0.11857378,1.0,1.0,1.0
2021-08-10,1,3.0256144e-05,8.080202e-05,0.11814471,1.0,1.0,1.0
2021-08-11,1,8.725884e-06,3.104384e-05,0.120419554,1.0,1.0,1.0
2021-08-12,1,8.360509e-06,0.0,0.119825505,1.0,1.0,1.0
2021-08-13,1,1.9413621e-06,0.0,0.10835034,1.0,1.0,1.0
2021-08-14,1,3.0764713e-08,0.0,0.11879525,1.0,1.0,1.0
2021-08-15,1,5.9323233e-06,4.0050645e-06,0.11949206,1.0,1.0,1.0
2021-08-16,1,0.0,0.0,0.11876378,1.0,1.0,1.0
2021-08-17,1,1.2472116e-05,-5.8151154e-06,0.1192733,1.0,1.0,1.0
2021-08-18,1,0.0,0.0,0.120595284,1.0,1.0,1.0
2021-08-19,1,0.0,0.0,0.1192961,1.0,1.0,1.0
2021-08-20,1,1.7995797e-05,-6.246737e-05,0.1199938,1.0,1.0,1.0
2021-08-21,1,8.574605e-06,0.0,0.11902649,1.0,1.0,1.0
2021-08-22,1,0.0,0.0,0.12129965,1.0,1.0,1.0
2021-08-23,1,0.0,0.0,0.12287139,1.0,1.0,1.0
2021-08-24,1,0.0,0.0,0.12111903,1.0,1.0,1.0
2021-08-25,1,1.8227554e-06,0.0,0.119651675,1.0,1.0,1.0
2021-08-26,1,1.9230325e-05,-1.7557038e-06,0.119722575,1.0,1.0,1.0
2021-08-27,1,1.198735e-05,-3.4993118e-05,0.12243631,1.0,1.0,1.0
2021-08-28,1,2.5528272e-05,9.623118e-05,0.12074129,1.0,1.0,1.0
2021-08-29,1,0.0,0.0,0.111360945,1.0,1.0,1.0
2021-08-30,1,0.0,0.0,0.120085314,1.0,1.0,1.0
2021-08-31,1,4.1948206e-06,0.0,0.11933413,1.0,1.0,1.0
2021-09-01,1,4.3542525e-05,-4.0064282e-05,0.11997967,1.0,1.0,1.0
2021-09-02,1,2.9079121e-05,4.1365405e-05,0.12319986,1.0,1.0,1.0
2021-09-03,1,0.0,0.0,0.12186837,1.0,1.0,1.0
2021-09-04,1,0.0,0.0,0.121222384,1.0,1.0,1.0
2021-09-05,1,0.0,0.0,0.11844898,1.0,1.0,1.0
2021-09-06,1,1.6291771e-05,-5.8084916e-06,0.118079975,1.0,1.0,1.0
2021-09-07,1,5.8625174e-05,6.251052e-05,0.12006628,1.0,1.0,1.0
2021-09-08,1,1.2366782e-05,-2.461546e-07,0.12046927,1.0,1.0,1.0
2021-09-09,1,7.610693e-06,-1.2086026e-05,0.120401435,1.0,1.0,1.0
2021-09-10,1,1.777279e-05,5.429418e-06,0.12111263,1.0,1.0,1.0
2021-09-11,1,2.6049179e-06,0.0,0.12094648,1.0,1.0,1.0
2021-09-12,1,1.2996828e-05,0.0,0.11836778,1.0,1.0,1.0
2021-09-13,1,3.5228542e-05,1.5063043e-05,0.12473376,1.0,1.0,1.0
2021-09-14,1,1.4921753e-06,0.0,0.118863806,1.0,1.0,1.0
2021-09-15,1,2.09648e-05,-3.2428798e-05,0.12163276,1.0,1.0,1.0
2021-09-16,1,1.8885057e-05,-2.3059727e-05,0.12250423,1.0,1.0,1.0
2021-09-17,1,3.034849e-05,1.6036687e-06,0.12574536,1.0,1.0,1.0
2021-09-18,1,4.695803e-05,4.667663e-05,0.124856815,1.0,1.0,1.0
2021-09-19,1,0.0,0.0,0.121837124,1.0,1.0,1.0
2021-09-20,1,1.2019284e-06,0.0,0.12007492,1.0,1.0,1.0
2021-09-21,1,1.5737312e-07,0.0,0.11853572,1.0,1.0,1.0
2021-09-22,1,2.975034e-05,-2.9963394e-05,0.11993247,1.0,1.0,1.0
2021-09-23,1,7.60887e-06,0.0,0.117757104,1.0,1.0,1.0
2021-09-24,1,1.7482806e-05,-2.1039921e-05,0.12052808,1.0,1.0,1.0
2021-09-25,1,2.5927986e-05,-0.00012413408,0.12005896,1.0,1.0,1.0
2021-09-26,1,2.3639677e-05,-5.8952108e-05,0.12040739,1.0,1.0,1.0
2021-09-27,1,3.2708045e-05,6.343278e-05,0.12277351,1.0,1.0,1.0
2021-09-28,1,0.0,0.0,0.1204586,1.0,1.0,1.0
2021-09-29,1,2.7305516e-05,0.00024519803,0.12187162,1.0,1.0,1.0
2021-09-30,1,0.0,0.0,0.11516329,1.0,1.0,1.0
2021-10-01,1,1.4176543e-05,-1.597065e-06,0.12109133,1.0,1.0,1.0
2021-10-02,1,6.563871e-06,3.2746306e-07,0.120894834,1.0,1.0,1.0
2021-10-03,1,2.1198424e-05,5.1981096e-05,0.12073512,1.0,1.0,1.0
2021-10-04,1,7.965641e-06,3.0379533e-05,0.118840724,1.0,1.0,1.0
2021-10-05,1,0.0,0.0,0.11897238,1.0,1.0,1.0
2021-10-06,1,3.1922673e-06,0.0,0.11767959,1.0,1.0,1.0
2021-10-07,1,2.1213946e-05,3.6347727e-05,0.11925489,1.0,1.0,1.0
2021-10-08,1,9.654978e-06,2.3753566e-06,0.118487164,1.0,1.0,1.0
2021-10-09,1,1.2053596e-05,0.0,0.11670264,1.0,1.0,1.0
2021-10-10,1,4.4123094e-06,1.5859347e-05,0.11904712,1.0,1.0,1.0
2021-10-11,1,0.0,0.0,0.11643037,1.0,1.0,1.0
2021-10-12,1,1.859243e-05,2.4358953e-05,0.11701135,1.0,1.0,1.0
2021-10-13,1,4.4050223e-05,0.00011732949,0.11756406,1.0,1.0,1.0
2021-10-14,1,2.0708218e-05,3.58293e-05,0.11759516,1.0,1.0,1.0
2021-10-15,1,2.5503188e-05,4.538623e-05,0.11884317,1.0,1.0,1.0
2021-10-16,1,5.0362173e-06,0.0,0.111729555,1.0,1.0,1.0
2021-10-17,1,1.467358e-06,0.0,0.117197156,1.0,1.0,1.0
2021-10-18,1,3.5319626e-08,0.0,0.11872753,1.0,1.0,1.0
2021-10-19,1,0.0,0.0,0.1208457,1.0,1.0,1.0
2021-10-20,1,1.2005966e-05,2.0058667e-05,0.117442034,1.0,1.0,1.0
2021-10-21,1,0.0,0.0,0.11516902,1.0,1.0,1.0
2021-10-22,1,8.443365e-07,0.0,0.114740625,1.0,1.0,1.0
2021-10-23,1,0.0,0.0,0.116743825,1.0,1.0,1.0
2021-10-24,1,2.6587772e-05,0.000116414165,0.11758395,1.0,1.0,1.0
2021-10-25,1,2.3803816e-06,-2.2074569e-06,0.115270935,1.0,1.0,1.0
2021-10-26,1,0.0,0.0,0.115461044,1.0,1.0,1.0
2021-10-27,1,3.6327244e-06,-5.0521153e-06,0.113993324,1.0,1.0,1.0
2021-10-28,1,7.1738186e-06,-3.440089e-06,0.11359899,1.0,1.0,1.0
2021-10-29,1,4.4438053e-05,7.61608e-05,0.11341014,1.0,1.0,1.0
2021-10-30,1,1.5839056e-05,9.180513e-05,0.114555195,1.0,1.0,1.0
2021-10-31,1,3.7443836e-08,-2.2816537e-06,0.11241947,1.0,1.0,1.0
2021-11-01,1,5.0792796e-06,0.0,0.106366456,1.0,1.0,1.0
2021-11-02,1,1.544833e-05,1.394205e-05,0.11529302,1.0,1.0,1.0
2021-11-03,1,1.44028245e-05,-2.067615e-05,0.112565786,1.0,1.0,1.0
2021-11-04,1,1.3676697e-05,6.4843836e-05,0.111327656,1.0,1.0,1.0
2021-11-05,1,3.435531e-05,0.00014350962,0.11361632,1.0,1.0,1.0
2021-11-06,1,0.0,0.0,0.11326411,1.0,1.0,1.0
2021-11-07,1,9.306629e-07,0.0,0.11270325,1.0,1.0,1.0
2021-11-08,1,6.4381325e-06,0.0,0.11226495,1.0,1.0,1.0
2021-11-09,1,2.0316369e-08,0.0,0.10955063,1.0,1.0,1.0
2021-11-10,1,1.4521199e-06,0.0,0.111432955,1.0,1.0,1.0
2021-11-11,1,3.2485674e-05,0.00022233324,0.11081172,1.0,1.0,1.0
2021-11-12,1,4.153838e-07,0.0,0.1112633,1.0,1.0,1.0
2021-11-13,1,0.0,0.0,0.11101516,1.0,1.0,1.0
2021-11-14,1,4.5873103e-06,1.5077508e-05,0.1098326,1.0,1.0,1.0
2021-11-15,1,3.2370644e-06,1.5286823e-05,0.11185386,1.0,1.0,1.0
2021-11-16,1,4.431863e-06,1.8501414e-05,0.11192005,1.0,1.0,1.0
2021-11-17,1,1.8887851e-05,0.0,0.10904149,1.0,1.0,1.0
2021-11-18,1,2.6792248e-05,-3.2608827e-05,0.11131373,1.0,1.0,1.0
2021-11-19,1,0.0,0.0,0.11137239,1.0,1.0,1.0
2021-11-20,1,4.016964e-05,8.769191e-05,0.11067619,1.0,1.0,1.0
2021-11-21,1,1.48301815e-05,1.5262785e-05,0.11099412,1.0,1.0,1.0
2021-11-22,1,1.5395071e-06,-2.6994656e-05,0.11001085,1.0,1.0,1.0
2021-11-23,1,0.0,0.0,0.11009458,1.0,1.0,1.0
2021-11-24,1,8.14598e-06,6.5762897e-06,0.109191805,1.0,1.0,1.0
2021-11-25,1,1.1314647e-06,0.0,0.10935965,1.0,1.0,1.0
2021-11-26,1,9.464246e-06,-6.4620594e-06,0.11024277,1.0,1.0,1.0
2021-11-27,1,1.0785102e-05,0.00014147084,0.11063269,1.0,1.0,1.0
2021-11-28,1,3.3462443e-06,0.0,0.11046756,1.0,1.0,1.0
2021-11-29,1,0.0,0.0,0.10996409,1.0,1.0,1.0
2021-11-30,1,2.7231376e-06,-1.4109786e-06,0.109364696,1.0,1.0,1.0
2021-12-01,1,7.843161e-06,2.353862e-06,0.109570995,1.0,1.0,1.0
2021-12-02,1,3.8208465e-05,1.5373476e-05,0.1100513,1.0,1.0,1.0
2021-12-03,1,0.0,0.0,0.087363,1.0,1.0,1.0
2021-12-04,1,4.758015e-06,0.0,0.10727773,1.0,1.0,1.0
2021-12-05,1,7.308561e-06,0.0,0.108742245,1.0,1.0,1.0
2021-12-06,1,6.044891e-06,1.9987854e-05,0.10837716,1.0,1.0,1.0
2021-12-07,1,2.5605685e-05,6.5251814e-05,0.10815858,1.0,1.0,1.0
2021-12-08,1,1.705692e-05,9.456327e-05,0.108165905,1.0,1.0,1.0
2021-12-09,1,0.0,0.0,0.10729059,1.0,1.0,1.0
2021-12-10,1,0.0,0.0,0.10816376,1.0,1.0,1.0
2021-12-11,1,0.0,0.0,0.0,1.0,1.0,1.0
2021-12-12,1,0.0,0.0,0.10483911,1.0,1.0,1.0
2021-12-13,1,4.9322694e-05,0.00016132441,0.10555676,1.0,1.0,1.0
2021-12-14,1,1.3511551e-05,0.0,0.106935225,1.0,1.0,1.0
2021-12-15,1,2.929042e-06,0.0,0.107049055,1.0,1.0,1.0
2021-12-16,1,1.780849e-05,7.026552e-06,0.10562717,1.0,1.0,1.0
2021-12-17,1,3.382508e-06,0.0,0.1055193,1.0,1.0,1.0
2021-12-18,1,0.0,0.0,0.10496553,1.0,1.0,1.0
2021-12-19,1,0.0,0.0,0.054389585,1.0,1.0,1.0
2021-12-20,1,2.1352815e-05,-5.150249e-06,0.10666562,1.0,1.0,1.0
2021-12-21,1,4.9103062e-05,-1.5964006e-05,0.10568042,1.0,1.0,1.0
2021-12-22,1,1.5386004e-05,1.0496314e-06,0.108086,1.0,1.0,1.0
2021-12-23,1,2.3936449e-05,3.013946e-05,0.10637793,1.0,1.0,1.0
2021-12-24,1,1.9317573e-05,-1.0718294e-05,0.1072291,1.0,1.0,1.0
2021-12-25,1,5.1974553e-06,0.0,0.10566903,1.0,1.0,1.0
2021-12-26,1,1.5982667e-05,6.0524526e-06,0.10675199,1.0,1.0,1.0
2021-12-27,1,1.8874358e-05,4.00035e-05,0.10554721,1.0,1.0,1.0
2021-12-28,1,1.8552526e-05,4.0803665e-05,0.10470242,1.0,1.0,1.0
2021-12-29,1,0.0,0.0,0.10610103,1.0,1.0,1.0
2021-12-30,1,1.5236401e-05,7.0630875e-07,0.106071845,1.0,1.0,1.0
2021-12-31,1,0.0,0.0,0.106371485,1.0,1.0,1.0
2022-01-01,1,0.0,0.0,0.10581093,1.0,1.0,1.0
2022-01-02,1,1.4706325e-05,2.3876863e-05,0.107571654,1.0,1.0,1.0
2022-01-03,1,9.887273e-06,6.442508e-05,0.10830766,1.0,1.0,1.0
2022-01-04,1,0.0,0.0,0.030183334,1.0,1.0,1.0
2022-01-05,1,0.0,0.0,0.10934925,1.0,1.0,1.0
2022-01-06,1,1.405018e-07,0.0,0.107694514,1.0,1.0,1.0
2022-01-07,1,9.859563e-07,-9.576556e-08,0.10806456,1.0,1.0,1.0
2022-01-08,1,2.7914544e-05,0.0002836494,0.10866786,1.0,1.0,1.0
2022-01-09,1,1.7575314e-05,0.0001070414,0.10794514,1.0,1.0,1.0
2022-01-10,1,4.249873e-07,0.0,0.10681308,1.0,1.0,1.0
2022-01-11,1,2.6811156e-06,0.0,0.10632913,1.0,1.0,1.0
2022-01-12,1,3.3519154e-05,2.815805e-05,0.10902519,1.0,1.0,1.0
2022-01-13,1,0.0,0.0,0.10869222,1.0,1.0,1.0
2022-01-14,1,1.3387458e-05,0.0,0.110375874,1.0,1.0,1.0
2022-01-15,1,0.0,0.0,0.10898953,1.0,1.0,1.0
2022-01-16,1,1.3313944e-05,0.0,0.10869143,1.0,1.0,1.0
2022-01-17,1,1.261854e-06,0.0,0.10842079,1.0,1.0,1.0
2022-01-18,1,3.4947767e-05,9.2231574e-05,0.11047828,1.0,1.0,1.0
2022-01-19,1,4.3916578e-05,0.000112058144,0.11072821,1.0,1.0,1.0
2022-01-20,1,0.0,0.0,0.01051035,1.0,1.0,1.0
2022-01-21,1,8.651983e-06,0.0,0.10800311,1.0,1.0,1.0
2022-01-22,1,2.087348e-06,0.0,0.10796501,1.0,1.0,1.0
2022-01-23,1,1.8461933e-05,4.7426285e-05,0.10907499,1.0,1.0,1.0
