pollutant,horizon_days,grid_id,lat,lon,prediction_corrected,kriging_variance,local_i,p_sim,quadrant,significant,lisa_cluster
SO2,3,g_029_015,3.4475,-76.5225,7.291199345141649,20.292192459106445,0.033948865585111856,0.328,1,False,not_significant
SO2,3,g_029_016,3.4475,-76.5175,8.04624718427658,20.034486770629883,0.13405365314778192,0.184,1,False,not_significant
SO2,3,g_029_017,3.4475,-76.5125,8.571950435638428,18.50557327270508,0.25035770765924575,0.091,1,False,not_significant
SO2,3,g_029_018,3.4475,-76.5075,9.069180607795715,16.281267166137695,0.3884465204513729,0.059,1,False,not_significant
SO2,3,g_029_019,3.4475,-76.5025,9.568144083023071,15.086429595947266,0.5341675004567532,0.031,1,True,high_high
SO2,3,g_029_020,3.4475,-76.4975,9.843400239944458,16.519651412963867,0.6048325230917402,0.029,1,True,high_high
SO2,3,g_029_021,3.4475,-76.49249999999999,9.57743215560913,20.17971992492676,0.5172608573462923,0.036,1,True,high_high
SO2,3,g_029_022,3.4475,-76.4875,8.992700099945068,25.019481658935547,0.35291793895717255,0.068,1,False,not_significant
SO2,3,g_029_023,3.4475,-76.4825,8.324995994567871,30.5207633972168,0.21700502028185273,0.099,1,False,not_significant
SO2,3,g_029_024,3.4475,-76.47749999999999,8.094882011413574,36.50434875488281,0.16717974762784366,0.132,1,False,not_significant
SO2,3,g_029_025,3.4475,-76.4725,8.060014724731445,42.89433288574219,0.15695795349544567,0.14,1,False,not_significant
SO2,3,g_029_026,3.4475,-76.4675,8.038919925689697,49.63559341430664,0.15068242294227305,0.15,1,False,not_significant
SO2,3,g_029_027,3.4475,-76.46249999999999,7.962740182876587,56.67710113525391,0.11955560369929016,0.195,1,False,not_significant
SO2,3,g_029_028,3.4475,-76.4575,7.361924886703491,63.97224426269531,0.04814115018885567,0.28,1,False,not_significant
SO2,3,g_029_029,3.4475,-76.4525,6.538902997970581,71.48063659667969,0.0031350334202076826,0.412,1,False,not_significant
SO2,3,g_029_030,3.4475,-76.44749999999999,5.982699155807495,79.1686019897461,0.0017311863909469675,0.488,3,False,not_significant
SO2,3,g_029_031,3.4475,-76.4425,6.105234384536743,87.00859832763672,0.0014527786045609842,0.475,3,False,not_significant
SO2,3,g_029_032,3.4475,-76.4375,6.434787034988403,94.97830200195312,0.0003805018295840944,0.477,1,False,not_significant
SO2,3,g_029_033,3.4475,-76.43249999999999,6.643935680389404,103.05962371826172,0.004524076127146484,0.414,1,False,not_significant
SO2,3,g_029_034,3.4475,-76.4275,6.7632012367248535,111.23786163330078,0.010091801526106082,0.378,1,False,not_significant
SO2,3,g_029_035,3.4475,-76.4225,6.976343870162964,119.50101470947266,0.023667384128697826,0.322,1,False,not_significant
SO2,3,g_029_036,3.4475,-76.41749999999999,7.465997934341431,127.83926391601562,0.07230043376567498,0.219,1,False,not_significant
SO2,3,g_029_037,3.4475,-76.4125,8.34981632232666,136.24452209472656,0.223895926710258,0.095,1,False,not_significant
SO2,3,g_029_038,3.4475,-76.4075,9.72225832939148,144.71011352539062,0.7232870692501671,0.011,1,True,high_high
SO2,3,g_029_039,3.4475,-76.4025,13.428712368011476,153.2305145263672,1.7674453129168557,0.007,1,True,high_high
SO2,3,g_030_000,3.4525,-76.5975,12.491659879684448,95.13880157470705,1.1060330684628519,0.023,1,True,high_high
SO2,3,g_030_001,3.4525,-76.5925,8.1478750705719,87.49803924560547,0.23210841706968516,0.074,1,False,not_significant
SO2,3,g_030_002,3.4525,-76.58749999999999,5.730852574110031,80.01360321044922,0.004348217411082461,0.472,3,False,not_significant
SO2,3,g_030_003,3.4525,-76.5825,4.402670972049236,72.7090072631836,0.15697040687409897,0.16,3,False,not_significant
SO2,3,g_030_004,3.4525,-76.5775,3.5595871806144714,65.61039733886719,0.351434723488817,0.042,3,True,low_low
SO2,3,g_030_005,3.4525,-76.57249999999999,2.8880268335342407,58.74468231201172,0.5477841552969472,0.01,3,True,low_low
SO2,3,g_030_006,3.4525,-76.5675,2.328057050704956,52.13560485839844,0.7387382056851247,0.005,3,True,low_low
SO2,3,g_030_007,3.4525,-76.5625,1.9189726114273071,45.79727554321289,0.9006473351166097,0.004,3,True,low_low
SO2,3,g_030_008,3.4525,-76.55749999999999,1.664803385734558,39.72647857666016,1.0163360511038873,0.002,3,True,low_low
SO2,3,g_030_009,3.4525,-76.5525,1.5453376770019531,33.90087127685547,1.07850055626362,0.002,3,True,low_low
SO2,3,g_030_010,3.4525,-76.5475,1.5585747957229614,28.304363250732425,1.064430591445578,0.002,3,True,low_low
SO2,3,g_030_011,3.4525,-76.54249999999999,1.8702622652053835,23.03458404541016,0.9093536137837115,0.004,3,True,low_low
SO2,3,g_030_012,3.4525,-76.5375,2.754478931427002,18.607385635375977,0.5802184500058218,0.009,3,True,low_low
SO2,3,g_030_013,3.4525,-76.5325,4.227854490280151,16.300466537475586,0.20912795871489098,0.104,3,False,not_significant
SO2,3,g_030_014,3.4525,-76.5275,5.927304267883301,16.718196868896484,0.010427541298498655,0.377,3,False,not_significant
SO2,3,g_030_015,3.4525,-76.5225,7.462980508804321,17.895418167114258,0.047086822303822065,0.302,1,False,not_significant
SO2,3,g_030_016,3.4525,-76.5175,8.511782169342041,17.774574279785156,0.2106221306767275,0.125,1,False,not_significant
SO2,3,g_030_017,3.4525,-76.5125,9.283698081970217,15.578903198242188,0.41752575230215266,0.058,1,False,not_significant
SO2,3,g_030_018,3.4525,-76.5075,10.123388051986694,11.665613174438477,0.7108309228138758,0.02,1,True,high_high
SO2,3,g_030_019,3.4525,-76.5025,11.009702920913696,8.972387313842773,1.0057906262490768,0.011,1,True,high_high
SO2,3,g_030_020,3.4525,-76.4975,11.089285612106323,12.184945106506348,1.0413260278016656,0.011,1,True,high_high
SO2,3,g_030_021,3.4525,-76.49249999999999,10.372607231140137,18.165342330932617,0.7536543800608148,0.02,1,True,high_high
SO2,3,g_030_022,3.4525,-76.4875,9.176071405410768,24.56113243103028,0.41023738420205436,0.055,1,False,not_significant
SO2,3,g_030_023,3.4525,-76.4825,8.180908203125,31.026268005371094,0.20148671470244126,0.098,1,False,not_significant
SO2,3,g_030_024,3.4525,-76.47749999999999,7.867018938064575,37.580528259277344,0.13854881949862557,0.145,1,False,not_significant
SO2,3,g_030_025,3.4525,-76.4725,7.963254451751709,44.28240585327149,0.13813555254791587,0.162,1,False,not_significant
SO2,3,g_030_026,3.4525,-76.4675,7.88220739364624,51.16900253295898,0.12772459765533714,0.17,1,False,not_significant
SO2,3,g_030_027,3.4525,-76.46249999999999,7.764137029647827,58.25242233276367,0.10093525149363305,0.199,1,False,not_significant
SO2,3,g_030_028,3.4525,-76.4575,7.366882085800171,65.52792358398438,0.05164557452309261,0.266,1,False,not_significant
SO2,3,g_030_029,3.4525,-76.4525,6.751763820648193,72.98197174072266,0.011918690510206489,0.361,1,False,not_significant
SO2,3,g_030_030,3.4525,-76.44749999999999,6.444104909896851,80.59760284423828,0.0020523897430517793,0.41,1,False,not_significant
SO2,3,g_030_031,3.4525,-76.4425,6.610172748565674,88.35742950439453,0.005336537804255637,0.399,1,False,not_significant
SO2,3,g_030_032,3.4525,-76.4375,6.906514883041382,96.24517822265624,0.01648197239282466,0.357,1,False,not_significant
SO2,3,g_030_033,3.4525,-76.43249999999999,7.110199689865112,104.24622344970705,0.029286084235693417,0.321,1,False,not_significant
SO2,3,g_030_034,3.4525,-76.4275,7.232817649841309,112.3478012084961,0.041326292085081935,0.283,1,False,not_significant
SO2,3,g_030_035,3.4525,-76.4225,7.4016804695129395,120.53888702392578,0.06530785932241785,0.226,1,False,not_significant
SO2,3,g_030_036,3.4525,-76.41749999999999,7.940866708755493,128.81004333496094,0.14654681410325124,0.143,1,False,not_significant
SO2,3,g_030_037,3.4525,-76.4125,8.9889395236969,137.15325927734375,0.37237310458234546,0.058,1,False,not_significant
SO2,3,g_030_038,3.4525,-76.4075,10.41196084022522,145.56170654296875,0.9954183845234525,0.007,1,True,high_high
SO2,3,g_030_039,3.4525,-76.4025,14.096327066421509,154.0296173095703,2.1597761365522907,0.003,1,True,high_high
SO2,3,g_031_000,3.4575,-76.5975,13.078864932060242,96.98047637939452,1.331352187914265,0.018,1,True,high_high
SO2,3,g_031_001,3.4575,-76.5925,8.736469388008118,89.41694641113281,0.35798800113852713,0.05,1,True,high_high
SO2,3,g_031_002,3.4575,-76.58749999999999,6.318398833274841,82.0021743774414,7.905946719020643e-05,0.418,1,False,not_significant
SO2,3,g_031_003,3.4575,-76.5825,5.035851269960403,74.75189971923828,0.07657816915820298,0.235,3,False,not_significant
SO2,3,g_031_004,3.4575,-76.5775,4.255314007401466,67.68080139160156,0.2111799242554931,0.1,3,False,not_significant
SO2,3,g_031_005,3.4575,-76.57249999999999,3.6636104732751846,60.79965591430664,0.3469593347491543,0.037,3,True,low_low
SO2,3,g_031_006,3.4575,-76.5675,3.2237243354320526,54.1109619140625,0.47350323383458987,0.012,3,True,low_low
SO2,3,g_031_007,3.4575,-76.5625,2.906976222991944,47.60329818725586,0.5861968807735364,0.006,3,True,low_low
SO2,3,g_031_008,3.4575,-76.55749999999999,2.621624231338501,41.24642562866211,0.6850702479301296,0.005,3,True,low_low
SO2,3,g_031_009,3.4575,-76.5525,2.5079910159111023,34.993587493896484,0.7359393765291754,0.004,3,True,low_low
SO2,3,g_031_010,3.4575,-76.5475,2.460427165031433,28.808687210083008,0.7466890716864409,0.004,3,True,low_low
SO2,3,g_031_011,3.4575,-76.54249999999999,2.4625378847122192,22.77154541015625,0.7093971772263543,0.005,3,True,low_low
SO2,3,g_031_012,3.4575,-76.5375,2.8171393871307373,17.432966232299805,0.552353717008595,0.009,3,True,low_low
SO2,3,g_031_013,3.4575,-76.5325,3.791696190834045,14.501364707946776,0.2744544866660111,0.082,3,False,not_significant
SO2,3,g_031_014,3.4575,-76.5275,5.435367435216904,15.104681968688965,0.035702571382557925,0.312,3,False,not_significant
SO2,3,g_031_015,3.4575,-76.5225,7.203286856412888,16.618886947631836,0.028062238857213075,0.342,1,False,not_significant
SO2,3,g_031_016,3.4575,-76.5175,8.52323305606842,16.566213607788086,0.21069177662913569,0.127,1,False,not_significant
SO2,3,g_031_017,3.4575,-76.5125,9.521466493606567,14.03087043762207,0.47947940450294146,0.047,1,True,high_high
SO2,3,g_031_018,3.4575,-76.5075,10.734015703201294,8.722829818725586,0.8952027071346469,0.014,1,True,high_high
SO2,3,g_031_019,3.4575,-76.5025,12.74061155319214,1.429816961288452,1.458183750101076,0.011,1,True,high_high
SO2,3,g_031_020,3.4575,-76.4975,11.768741130828856,9.513347625732422,1.2811521113918498,0.008,1,True,high_high
SO2,3,g_031_021,3.4575,-76.49249999999999,10.678741455078123,17.463586807250977,0.8553808487324908,0.018,1,True,high_high
SO2,3,g_031_022,3.4575,-76.4875,9.227208137512209,24.84659767150879,0.43074510789658416,0.051,1,False,not_significant
SO2,3,g_031_023,3.4575,-76.4825,8.18681001663208,31.92776298522949,0.20347377964784447,0.097,1,False,not_significant
SO2,3,g_031_024,3.4575,-76.47749999999999,7.975913047790527,38.88105392456055,0.14853605590167177,0.144,1,False,not_significant
SO2,3,g_031_025,3.4575,-76.4725,8.049749612808228,45.82937240600586,0.14701743908430973,0.157,1,False,not_significant
SO2,3,g_031_026,3.4575,-76.4675,7.991758584976196,52.85174179077149,0.13632764145279375,0.168,1,False,not_significant
SO2,3,g_031_027,3.4575,-76.46249999999999,7.758175611495972,59.992637634277344,0.10072166101691962,0.198,1,False,not_significant
SO2,3,g_031_028,3.4575,-76.4575,7.322605133056641,67.27239990234375,0.053789776840463155,0.25,1,False,not_significant
SO2,3,g_031_029,3.4575,-76.4525,6.920291185379028,74.69611358642578,0.024437532062127728,0.308,1,False,not_significant
SO2,3,g_031_030,3.4575,-76.44749999999999,6.930359125137329,82.26008605957031,0.022865062330753225,0.317,1,False,not_significant
SO2,3,g_031_031,3.4575,-76.4425,7.175229549407959,89.95606231689453,0.0374033081401272,0.289,1,False,not_significant
SO2,3,g_031_032,3.4575,-76.4375,7.408420562744141,97.77389526367188,0.05629001086683354,0.255,1,False,not_significant
SO2,3,g_031_033,3.4575,-76.43249999999999,7.477816104888916,105.7029800415039,0.06700195764073533,0.233,1,False,not_significant
SO2,3,g_031_034,3.4575,-76.4275,7.540141105651855,113.73309326171876,0.07958105382873183,0.212,1,False,not_significant
SO2,3,g_031_035,3.4575,-76.4225,7.811633110046387,121.85482025146484,0.12163187661382249,0.168,1,False,not_significant
SO2,3,g_031_036,3.4575,-76.41749999999999,8.415343284606934,130.05966186523438,0.24186933218293724,0.086,1,False,not_significant
SO2,3,g_031_037,3.4575,-76.4125,9.56654453277588,138.340087890625,0.5469779380271073,0.031,1,True,high_high
SO2,3,g_031_038,3.4575,-76.4075,11.004445552825928,146.68951416015625,1.2676437366161195,0.003,1,True,high_high
SO2,3,g_031_039,3.4575,-76.4025,14.39406967163086,155.10220336914062,2.4903442564496623,0.002,1,True,high_high
SO2,3,g_032_000,3.4625,-76.5975,13.12097680568695,99.03534698486328,1.3866258884484164,0.014,1,True,high_high
SO2,3,g_032_001,3.4625,-76.5925,8.832567930221558,91.53221893310548,0.39103401522247866,0.038,1,True,high_high
SO2,3,g_032_002,3.4625,-76.58749999999999,6.532372415065765,84.16707611083984,0.005566931100199357,0.368,1,False,not_significant
SO2,3,g_032_003,3.4625,-76.5825,5.335146009922028,76.94928741455078,0.04256499363170329,0.303,3,False,not_significant
SO2,3,g_032_004,3.4625,-76.5775,4.723780870437622,69.88538360595703,0.1292716803054006,0.162,3,False,not_significant
SO2,3,g_032_005,3.4625,-76.57249999999999,4.387766487896442,62.976749420166016,0.20296368545320964,0.089,3,False,not_significant
SO2,3,g_032_006,3.4625,-76.5675,4.074792094528675,56.21670150756836,0.27973177371622954,0.044,3,True,low_low
SO2,3,g_032_007,3.4625,-76.5625,3.6844290792942047,49.588226318359375,0.3745152732677832,0.021,3,True,low_low
SO2,3,g_032_008,3.4625,-76.55749999999999,3.307759046554565,43.06504440307617,0.4696065765233225,0.012,3,True,low_low
SO2,3,g_032_009,3.4625,-76.5525,3.1200990080833435,36.62308120727539,0.5209819838436686,0.008,3,True,low_low
SO2,3,g_032_010,3.4625,-76.5475,3.1191465258598328,30.279373168945312,0.5223146504118079,0.008,3,True,low_low
SO2,3,g_032_011,3.4625,-76.54249999999999,3.149137258529663,24.20441436767578,0.5044845258659768,0.009,3,True,low_low
SO2,3,g_032_012,3.4625,-76.5375,3.1443567276000977,19.01096534729004,0.4596075833177757,0.02,3,True,low_low
SO2,3,g_032_013,3.4625,-76.5325,3.692027121782303,16.053442001342773,0.2930320650624985,0.074,3,False,not_significant
SO2,3,g_032_014,3.4625,-76.5275,4.997253596782684,15.96302318572998,0.07342574678265315,0.254,3,False,not_significant
SO2,3,g_032_015,3.4625,-76.5225,6.656058132648468,16.81658935546875,0.0041352416868642656,0.423,1,False,not_significant
SO2,3,g_032_016,3.4625,-76.5175,8.055349469184875,16.62899398803711,0.13526657863474903,0.184,1,False,not_significant
SO2,3,g_032_017,3.4625,-76.5125,9.134720087051392,14.64121437072754,0.3816455462417979,0.065,1,False,not_significant
SO2,3,g_032_018,3.4625,-76.5075,10.165307998657228,11.134562492370604,0.7311300905555433,0.019,1,True,high_high
SO2,3,g_032_019,3.4625,-76.5025,11.082818508148192,8.935593605041504,1.0431637176942414,0.012,1,True,high_high
SO2,3,g_032_020,3.4625,-76.4975,11.008453845977783,12.731587409973145,1.0366019100169113,0.011,1,True,high_high
SO2,3,g_032_021,3.4625,-76.49249999999999,10.279845237731934,19.40570640563965,0.729016704427712,0.022,1,True,high_high
SO2,3,g_032_022,3.4625,-76.4875,9.08500337600708,26.51084518432617,0.39276494275678797,0.055,1,False,not_significant
SO2,3,g_032_023,3.4625,-76.4825,8.308697700500488,33.604087829589844,0.21428977157525703,0.1,1,False,not_significant
SO2,3,g_032_024,3.4625,-76.47749999999999,8.140664100646973,40.64948272705078,0.16774974265614434,0.137,1,False,not_significant
SO2,3,g_032_025,3.4625,-76.4725,8.166527271270752,47.69107055664063,0.16530902968090153,0.144,1,False,not_significant
SO2,3,g_032_026,3.4625,-76.4675,8.125210762023926,54.77913284301758,0.15517961786995282,0.152,1,False,not_significant
SO2,3,g_032_027,3.4625,-76.46249999999999,7.849567890167236,61.9516830444336,0.11444285915995091,0.186,1,False,not_significant
SO2,3,g_032_028,3.4625,-76.4575,7.405205726623535,69.23216247558594,0.06680932800712154,0.222,1,False,not_significant
SO2,3,g_032_029,3.4625,-76.4525,7.251389980316162,76.63202667236328,0.05133672982027433,0.246,1,False,not_significant
SO2,3,g_032_030,3.4625,-76.44749999999999,7.497994422912598,84.15428161621094,0.06951617769976104,0.228,1,False,not_significant
SO2,3,g_032_031,3.4625,-76.4425,7.8044891357421875,91.7964859008789,0.10039514322938223,0.205,1,False,not_significant
SO2,3,g_032_032,3.4625,-76.4375,7.87374210357666,99.55310821533205,0.11349942044218589,0.189,1,False,not_significant
SO2,3,g_032_033,3.4625,-76.43249999999999,7.805336475372314,107.41699981689452,0.112844242860798,0.186,1,False,not_significant
SO2,3,g_032_034,3.4625,-76.4275,7.872753143310547,115.38045501708984,0.12809203767986319,0.164,1,False,not_significant
SO2,3,g_032_035,3.4625,-76.4225,8.216152667999268,123.43579864501952,0.19208688196888488,0.112,1,False,not_significant
SO2,3,g_032_036,3.4625,-76.41749999999999,8.931522846221924,131.57571411132812,0.3645393274293331,0.057,1,False,not_significant
SO2,3,g_032_037,3.4625,-76.4125,10.142963409423828,139.79344177246094,0.7584615568852072,0.018,1,True,high_high
SO2,3,g_032_038,3.4625,-76.4075,11.698423385620115,148.0828857421875,1.6008041636171935,0.002,1,True,high_high
SO2,3,g_032_039,3.4625,-76.4025,14.651103019714355,156.43853759765625,2.8178274006361286,0.001,1,True,high_high
SO2,3,g_033_000,3.4675,-76.5975,12.709006786346436,101.29541015625,1.2920431409300008,0.015,1,True,high_high
SO2,3,g_033_001,3.4675,-76.5925,8.530728340148926,93.84037017822266,0.3329203604073727,0.046,1,True,high_high
SO2,3,g_033_002,3.4675,-76.58749999999999,6.429833173751831,86.51188659667969,0.0030911338231987416,0.363,1,False,not_significant
SO2,3,g_033_003,3.4675,-76.5825,5.359178960323334,79.3149642944336,0.03386235184976162,0.34,3,False,not_significant
SO2,3,g_033_004,3.4675,-76.5775,4.845755100250244,72.251708984375,0.09973334348104226,0.208,3,False,not_significant
SO2,3,g_033_005,3.4675,-76.57249999999999,4.5368532836437225,65.3201675415039,0.15753849362892233,0.14,3,False,not_significant
SO2,3,g_033_006,3.4675,-76.5675,4.2232685983181,58.51383590698242,0.2247316840387784,0.085,3,False,not_significant
SO2,3,g_033_007,3.4675,-76.5625,3.775466245599091,51.82331466674805,0.31767939567791126,0.042,3,True,low_low
SO2,3,g_033_008,3.4675,-76.55749999999999,3.4546791464090347,45.2436408996582,0.39578942476957546,0.025,3,True,low_low
SO2,3,g_033_009,3.4675,-76.5525,3.300568103790283,38.793792724609375,0.4264633802022309,0.023,3,True,low_low
SO2,3,g_033_010,3.4675,-76.5475,3.4890891909599304,32.561561584472656,0.38723040092705635,0.029,3,True,low_low
SO2,3,g_033_011,3.4675,-76.54249999999999,3.712157487869263,26.793846130371094,0.3428231176814191,0.035,3,True,low_low
SO2,3,g_033_012,3.4675,-76.5375,3.6541395485401154,22.0218448638916,0.3260220773910281,0.047,3,True,low_low
SO2,3,g_033_013,3.4675,-76.5325,3.896510126069188,18.97198486328125,0.24963780443804995,0.097,3,False,not_significant
SO2,3,g_033_014,3.4675,-76.5275,4.785184800624847,17.782981872558594,0.0985443752122009,0.219,3,False,not_significant
SO2,3,g_033_015,3.4675,-76.5225,6.0663042068481445,17.499292373657227,0.0022786500476870597,0.466,3,False,not_significant
SO2,3,g_033_016,3.4675,-76.5175,7.373026728630066,17.052265167236328,0.054503089472374346,0.255,1,False,not_significant
SO2,3,g_033_017,3.4675,-76.5125,8.506350040435791,16.022573471069336,0.23560324225891585,0.1,1,False,not_significant
SO2,3,g_033_018,3.4675,-76.5075,9.37097978591919,14.816584587097168,0.46678679426733444,0.042,1,True,high_high
SO2,3,g_033_019,3.4675,-76.5025,9.92870569229126,14.917940139770508,0.644909536892229,0.023,1,True,high_high
SO2,3,g_033_020,3.4675,-76.4975,9.952046394348145,17.806791305541992,0.6610504681542025,0.022,1,True,high_high
SO2,3,g_033_021,3.4675,-76.49249999999999,9.569567680358888,23.00282859802246,0.5201367668141113,0.035,1,True,high_high
SO2,3,g_033_022,3.4675,-76.4875,8.763138771057129,29.30156898498535,0.32029554692056217,0.068,1,False,not_significant
SO2,3,g_033_023,3.4675,-76.4825,8.270728588104248,36.03093338012695,0.2065888968317923,0.106,1,False,not_significant
SO2,3,g_033_024,3.4675,-76.47749999999999,8.117221355438232,42.93271255493164,0.17120134736561982,0.131,1,False,not_significant
SO2,3,g_033_025,3.4675,-76.4725,8.18384838104248,49.92768096923828,0.17473198005274512,0.136,1,False,not_significant
SO2,3,g_033_026,3.4675,-76.4675,8.25751781463623,57.00323867797852,0.17533439471605786,0.143,1,False,not_significant
SO2,3,g_033_027,3.4675,-76.46249999999999,8.012913703918457,64.16744232177734,0.13747163750789046,0.169,1,False,not_significant
SO2,3,g_033_028,3.4675,-76.4575,7.603548049926758,71.43123626708984,0.09232972299207037,0.191,1,False,not_significant
SO2,3,g_033_029,3.4675,-76.4525,7.617745399475098,78.80242919921875,0.09184636791628821,0.193,1,False,not_significant
SO2,3,g_033_030,3.4675,-76.44749999999999,7.999271869659424,86.28450775146484,0.1326448475675803,0.179,1,False,not_significant
SO2,3,g_033_031,3.4675,-76.4425,8.234822750091553,93.87720489501952,0.16923130887376753,0.149,1,False,not_significant
SO2,3,g_033_032,3.4675,-76.4375,8.20464038848877,101.5775146484375,0.17223471990033545,0.142,1,False,not_significant
SO2,3,g_033_033,3.4675,-76.43249999999999,8.083541870117188,109.38068389892578,0.16278743159605277,0.138,1,False,not_significant
SO2,3,g_033_034,3.4675,-76.4275,8.19851541519165,117.28101348876952,0.18609928299603237,0.121,1,False,not_significant
SO2,3,g_033_035,3.4675,-76.4225,8.572800636291504,125.27238464355467,0.2746992941072231,0.077,1,False,not_significant
SO2,3,g_033_036,3.4675,-76.41749999999999,9.387609481811523,133.34869384765625,0.5092775983993699,0.031,1,True,high_high
SO2,3,g_033_037,3.4675,-76.4125,10.773726463317873,141.50404357910156,1.0305030220362457,0.009,1,True,high_high
SO2,3,g_033_038,3.4675,-76.4075,12.567566394805908,149.73291015625,2.046931748593591,0.001,1,True,high_high
SO2,3,g_033_039,3.4675,-76.4025,15.198934078216553,158.03021240234375,3.2425222751361393,0.001,1,True,high_high
SO2,3,g_034_000,3.4725,-76.5975,12.341814994812012,103.75939178466795,1.2079848957272803,0.016,1,True,high_high
SO2,3,g_034_001,3.4725,-76.5925,8.280009269714355,96.34469604492188,0.28619046851864377,0.056,1,False,not_significant
SO2,3,g_034_002,3.4725,-76.58749999999999,6.392750263214111,89.04591369628906,0.002317538777575598,0.358,1,False,not_significant
SO2,3,g_034_003,3.4725,-76.5825,5.4848737716674805,81.86548614501953,0.02155916814795404,0.385,3,False,not_significant
SO2,3,g_034_004,3.4725,-76.5775,5.047093510627747,74.80375671386719,0.06984623353965444,0.254,3,False,not_significant
SO2,3,g_034_005,3.4725,-76.57249999999999,4.694915652275085,67.8590087890625,0.1228882177545881,0.185,3,False,not_significant
SO2,3,g_034_006,3.4725,-76.5675,4.239595592021942,61.02882385253906,0.19928507192977143,0.11,3,False,not_significant
SO2,3,g_034_007,3.4725,-76.5625,3.8128139078617096,54.31429672241211,0.2863574073385436,0.068,3,False,not_significant
SO2,3,g_034_008,3.4725,-76.55749999999999,3.570934295654297,47.729679107666016,0.3432950266610067,0.042,3,True,low_low
SO2,3,g_034_009,3.4725,-76.5525,3.661198079586029,41.32149505615234,0.32755762043758707,0.046,3,True,low_low
SO2,3,g_034_010,3.4725,-76.5475,4.012143224477768,35.20105743408203,0.26051437372285846,0.072,3,False,not_significant
SO2,3,g_034_011,3.4725,-76.54249999999999,4.374878816306591,29.58611297607422,0.20135709720299683,0.095,3,False,not_significant
SO2,3,g_034_012,3.4725,-76.5375,4.360760420560837,24.809791564941406,0.18942388226543874,0.108,3,False,not_significant
SO2,3,g_034_013,3.4725,-76.5325,4.452644377946854,21.189313888549805,0.1656281176206127,0.14,3,False,not_significant
SO2,3,g_034_014,3.4725,-76.5275,4.801627218723297,18.752899169921875,0.10131020761183242,0.215,3,False,not_significant
SO2,3,g_034_015,3.4725,-76.5225,5.565832614898682,17.231292724609375,0.019374474120744452,0.386,3,False,not_significant
SO2,3,g_034_016,3.4725,-76.5175,6.780878305435181,16.433860778808594,0.013010386138781832,0.361,1,False,not_significant
SO2,3,g_034_017,3.4725,-76.5125,8.002776145935059,16.333349227905273,0.14091441615075512,0.161,1,False,not_significant
SO2,3,g_034_018,3.4725,-76.5075,8.890466928482056,16.975439071655273,0.32762977953101585,0.074,1,False,not_significant
SO2,3,g_034_019,3.4725,-76.5025,9.335371255874634,18.711013793945312,0.45781234619707656,0.043,1,True,high_high
SO2,3,g_034_020,3.4725,-76.4975,9.376718044281006,21.987716674804688,0.4772906259425203,0.038,1,True,high_high
SO2,3,g_034_021,3.4725,-76.49249999999999,9.129950523376465,26.75435256958008,0.400149611134483,0.057,1,False,not_significant
SO2,3,g_034_022,3.4725,-76.4875,8.588918209075928,32.548667907714844,0.2798655096402205,0.075,1,False,not_significant
SO2,3,g_034_023,3.4725,-76.4825,8.28877592086792,38.92982864379883,0.20877753281250847,0.104,1,False,not_significant
SO2,3,g_034_024,3.4725,-76.47749999999999,8.176597595214844,45.62965393066406,0.18465502987791813,0.119,1,False,not_significant
SO2,3,g_034_025,3.4725,-76.4725,8.222971439361572,52.515506744384766,0.19001090742240562,0.117,1,False,not_significant
SO2,3,g_034_026,3.4725,-76.4675,8.312260627746582,59.5307502746582,0.19547752334075535,0.125,1,False,not_significant
SO2,3,g_034_027,3.4725,-76.46249999999999,8.126627445220947,66.65528869628906,0.16420626783791084,0.14,1,False,not_significant
SO2,3,g_034_028,3.4725,-76.4575,7.824628829956055,73.88431549072266,0.12654343952879846,0.16,1,False,not_significant
SO2,3,g_034_029,3.4725,-76.4525,7.916369915008545,81.21794128417969,0.13669286945575115,0.154,1,False,not_significant
SO2,3,g_034_030,3.4725,-76.44749999999999,8.321341037750244,88.65673828125,0.1894382616631841,0.133,1,False,not_significant
SO2,3,g_034_031,3.4725,-76.4425,8.505361557006836,96.20003509521484,0.22532972759906825,0.105,1,False,not_significant
SO2,3,g_034_032,3.4725,-76.4375,8.453667163848877,103.84568786621094,0.22298734718784335,0.105,1,False,not_significant
SO2,3,g_034_033,3.4725,-76.43249999999999,8.380709648132324,111.5902328491211,0.21776681078747628,0.105,1,False,not_significant
SO2,3,g_034_034,3.4725,-76.4275,8.495546817779541,119.42935180664062,0.25133749943952954,0.085,1,False,not_significant
SO2,3,g_034_035,3.4725,-76.4225,8.9446702003479,127.3581771850586,0.3763312340990079,0.056,1,False,not_significant
SO2,3,g_034_036,3.4725,-76.41749999999999,10.00067901611328,135.37164306640625,0.7058221276877535,0.019,1,True,high_high
SO2,3,g_034_037,3.4725,-76.4125,11.553417682647703,143.46470642089844,1.3638563220840172,0.005,1,True,high_high
SO2,3,g_034_038,3.4725,-76.4075,13.366933822631836,151.6324462890625,2.500314661809068,0.001,1,True,high_high
SO2,3,g_034_039,3.4725,-76.4025,15.741775512695312,159.87025451660156,3.6482048260465594,0.001,1,True,high_high
SO2,3,g_035_000,3.4775,-76.5975,12.37025761604309,106.43049621582033,1.2655620030019805,0.014,1,True,high_high
