fuente,lat,lon
Sentinel-5P,3.450862169265747,-76.42916870117188
Sentinel-5P,3.450862169265747,-76.42082977294922
Sentinel-5P,3.450862169265747,-76.4124984741211
Sentinel-5P,3.450862169265747,-76.40416717529297
Sentinel-5P,3.4422414302825928,-76.59583282470703
Sentinel-5P,3.4422414302825928,-76.5875015258789
Sentinel-5P,3.4422414302825928,-76.57917022705078
Sentinel-5P,3.4422414302825928,-76.57083129882812
Sentinel-5P,3.4422414302825928,-76.5625
Sentinel-5P,3.4422414302825928,-76.55416870117188
Sentinel-5P,3.4422414302825928,-76.54582977294922
Sentinel-5P,3.4422414302825928,-76.5374984741211
Sentinel-5P,3.4422414302825928,-76.52916717529297
Sentinel-5P,3.4422414302825928,-76.52083587646484
Sentinel-5P,3.4422414302825928,-76.51249694824219
Sentinel-5P,3.4422414302825928,-76.50416564941406
Sentinel-5P,3.4422414302825928,-76.49583435058594
Sentinel-5P,3.4422414302825928,-76.48750305175781
Sentinel-5P,3.4422414302825928,-76.47916412353516
Sentinel-5P,3.4422414302825928,-76.47083282470703
Sentinel-5P,3.4422414302825928,-76.4625015258789
Sentinel-5P,3.4422414302825928,-76.45417022705078
Sentinel-5P,3.4422414302825928,-76.44583129882812
Sentinel-5P,3.4422414302825928,-76.4375
Sentinel-5P,3.4422414302825928,-76.42916870117188
Sentinel-5P,3.4422414302825928,-76.42082977294922
Sentinel-5P,3.4422414302825928,-76.4124984741211
Sentinel-5P,3.4422414302825928,-76.40416717529297
Sentinel-5P,3.4336206912994385,-76.59583282470703
Sentinel-5P,3.4336206912994385,-76.5875015258789
Sentinel-5P,3.4336206912994385,-76.57917022705078
Sentinel-5P,3.4336206912994385,-76.57083129882812
Sentinel-5P,3.4336206912994385,-76.5625
Sentinel-5P,3.4336206912994385,-76.55416870117188
Sentinel-5P,3.4336206912994385,-76.54582977294922
Sentinel-5P,3.4336206912994385,-76.5374984741211
Sentinel-5P,3.4336206912994385,-76.52916717529297
Sentinel-5P,3.4336206912994385,-76.52083587646484
Sentinel-5P,3.4336206912994385,-76.51249694824219
Sentinel-5P,3.4336206912994385,-76.50416564941406
Sentinel-5P,3.4336206912994385,-76.49583435058594
Sentinel-5P,3.4336206912994385,-76.48750305175781
Sentinel-5P,3.4336206912994385,-76.47916412353516
Sentinel-5P,3.4336206912994385,-76.47083282470703
Sentinel-5P,3.4336206912994385,-76.4625015258789
Sentinel-5P,3.4336206912994385,-76.45417022705078
Sentinel-5P,3.4336206912994385,-76.44583129882812
Sentinel-5P,3.4336206912994385,-76.4375
Sentinel-5P,3.4336206912994385,-76.42916870117188
Sentinel-5P,3.4336206912994385,-76.42082977294922
Sentinel-5P,3.4336206912994385,-76.4124984741211
Sentinel-5P,3.4336206912994385,-76.40416717529297
Sentinel-5P,3.424999952316284,-76.59583282470703
Sentinel-5P,3.424999952316284,-76.5875015258789
Sentinel-5P,3.424999952316284,-76.57917022705078
Sentinel-5P,3.424999952316284,-76.57083129882812
Sentinel-5P,3.424999952316284,-76.5625
Sentinel-5P,3.424999952316284,-76.55416870117188
Sentinel-5P,3.424999952316284,-76.54582977294922
Sentinel-5P,3.424999952316284,-76.5374984741211
Sentinel-5P,3.424999952316284,-76.52916717529297
Sentinel-5P,3.424999952316284,-76.52083587646484
Sentinel-5P,3.424999952316284,-76.51249694824219
Sentinel-5P,3.424999952316284,-76.50416564941406
