archivo,ruta,extension,size_mb,fecha_inferida,carpeta_padre,modificado,anio,mes
modis_maiac_aod_2022-07-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-14.tif,.tif,0.0021,2022-07-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-15.tif,.tif,0.0014,2022-07-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-16.tif,.tif,0.0023,2022-07-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-17.tif,.tif,0.0014,2022-07-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-19.tif,.tif,0.0041,2022-07-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-22.tif,.tif,0.0015,2022-07-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-24.tif,.tif,0.0019,2022-07-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-26.tif,.tif,0.0022,2022-07-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-29.tif,.tif,0.004,2022-07-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-07-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-07-30.tif,.tif,0.0046,2022-07-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:18,2022.0,2022-07
modis_maiac_aod_2022-08-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-01.tif,.tif,0.0026,2022-08-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-05.tif,.tif,0.0014,2022-08-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-07.tif,.tif,0.0026,2022-08-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-08.tif,.tif,0.0031,2022-08-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-09.tif,.tif,0.0022,2022-08-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-11.tif,.tif,0.0028,2022-08-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-12.tif,.tif,0.0018,2022-08-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-14.tif,.tif,0.0025,2022-08-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-15.tif,.tif,0.0015,2022-08-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-16.tif,.tif,0.0034,2022-08-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-17.tif,.tif,0.002,2022-08-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-19.tif,.tif,0.0022,2022-08-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-21.tif,.tif,0.0016,2022-08-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-23.tif,.tif,0.0047,2022-08-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-24.tif,.tif,0.0049,2022-08-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-25.tif,.tif,0.0042,2022-08-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-26.tif,.tif,0.0018,2022-08-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-27.tif,.tif,0.0026,2022-08-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-28.tif,.tif,0.0017,2022-08-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-30.tif,.tif,0.0043,2022-08-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-08-31.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-08-31.tif,.tif,0.0033,2022-08-31,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-08
modis_maiac_aod_2022-09-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-01.tif,.tif,0.004,2022-09-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-09
modis_maiac_aod_2022-09-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-02.tif,.tif,0.0015,2022-09-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-09
modis_maiac_aod_2022-09-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-03.tif,.tif,0.0018,2022-09-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-09
modis_maiac_aod_2022-09-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-04.tif,.tif,0.0016,2022-09-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:19,2022.0,2022-09
modis_maiac_aod_2022-09-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-05.tif,.tif,0.0028,2022-09-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-08.tif,.tif,0.0046,2022-09-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-11.tif,.tif,0.0016,2022-09-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-12.tif,.tif,0.0022,2022-09-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-13.tif,.tif,0.0017,2022-09-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-15.tif,.tif,0.0042,2022-09-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-19.tif,.tif,0.0018,2022-09-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-20.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-20.tif,.tif,0.0028,2022-09-20,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-22.tif,.tif,0.0036,2022-09-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-23.tif,.tif,0.0047,2022-09-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-25.tif,.tif,0.0016,2022-09-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-26.tif,.tif,0.0031,2022-09-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-27.tif,.tif,0.0032,2022-09-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-29.tif,.tif,0.0026,2022-09-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-09-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-09-30.tif,.tif,0.002,2022-09-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-09
modis_maiac_aod_2022-10-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-01.tif,.tif,0.0026,2022-10-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-02.tif,.tif,0.0021,2022-10-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-03.tif,.tif,0.0045,2022-10-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-05.tif,.tif,0.0014,2022-10-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-06.tif,.tif,0.0031,2022-10-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-07.tif,.tif,0.0022,2022-10-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-10.tif,.tif,0.0034,2022-10-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-11.tif,.tif,0.0014,2022-10-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-13.tif,.tif,0.0021,2022-10-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:20,2022.0,2022-10
modis_maiac_aod_2022-10-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-18.tif,.tif,0.0016,2022-10-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-19.tif,.tif,0.0014,2022-10-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-22.tif,.tif,0.0014,2022-10-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-25.tif,.tif,0.0017,2022-10-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-27.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-27.tif,.tif,0.0023,2022-10-27,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-30.tif,.tif,0.0029,2022-10-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-10-31.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-10-31.tif,.tif,0.0036,2022-10-31,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-10
modis_maiac_aod_2022-11-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-01.tif,.tif,0.0032,2022-11-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-06.tif,.tif,0.003,2022-11-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-07.tif,.tif,0.0033,2022-11-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-08.tif,.tif,0.0023,2022-11-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-09.tif,.tif,0.0014,2022-11-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-10.tif,.tif,0.0029,2022-11-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-11.tif,.tif,0.0015,2022-11-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-14.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-14.tif,.tif,0.0021,2022-11-14,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-15.tif,.tif,0.0016,2022-11-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-17.tif,.tif,0.0014,2022-11-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-18.tif,.tif,0.0015,2022-11-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-19.tif,.tif,0.0046,2022-11-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-21.tif,.tif,0.003,2022-11-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-22.tif,.tif,0.0019,2022-11-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-24.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-24.tif,.tif,0.0019,2022-11-24,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-25.tif,.tif,0.0046,2022-11-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-26.tif,.tif,0.0034,2022-11-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-28.tif,.tif,0.0018,2022-11-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-11-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-11-30.tif,.tif,0.0022,2022-11-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:21,2022.0,2022-11
modis_maiac_aod_2022-12-02.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-02.tif,.tif,0.0019,2022-12-02,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-03.tif,.tif,0.0017,2022-12-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-05.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-05.tif,.tif,0.0027,2022-12-05,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-06.tif,.tif,0.0039,2022-12-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-07.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-07.tif,.tif,0.0017,2022-12-07,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-08.tif,.tif,0.0018,2022-12-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-09.tif,.tif,0.002,2022-12-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-10.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-10.tif,.tif,0.0015,2022-12-10,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-11.tif,.tif,0.0022,2022-12-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-12.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-12.tif,.tif,0.0028,2022-12-12,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-15.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-15.tif,.tif,0.0017,2022-12-15,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-16.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-16.tif,.tif,0.0029,2022-12-16,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-17.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-17.tif,.tif,0.0014,2022-12-17,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-18.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-18.tif,.tif,0.0016,2022-12-18,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-19.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-19.tif,.tif,0.0025,2022-12-19,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-20.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-20.tif,.tif,0.0035,2022-12-20,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-21.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-21.tif,.tif,0.0032,2022-12-21,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-22.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-22.tif,.tif,0.004,2022-12-22,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-23.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-23.tif,.tif,0.0038,2022-12-23,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-25.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-25.tif,.tif,0.0014,2022-12-25,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-26.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-26.tif,.tif,0.0014,2022-12-26,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-28.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-28.tif,.tif,0.0032,2022-12-28,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-29.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-29.tif,.tif,0.0036,2022-12-29,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2022-12-30.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2022-12-30.tif,.tif,0.0038,2022-12-30,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2022.0,2022-12
modis_maiac_aod_2023-01-01.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-01.tif,.tif,0.0015,2023-01-01,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:22,2023.0,2023-01
modis_maiac_aod_2023-01-03.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-03.tif,.tif,0.0014,2023-01-03,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-04.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-04.tif,.tif,0.0024,2023-01-04,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-06.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-06.tif,.tif,0.0028,2023-01-06,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-08.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-08.tif,.tif,0.0019,2023-01-08,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-09.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-09.tif,.tif,0.0025,2023-01-09,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-11.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-11.tif,.tif,0.0019,2023-01-11,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
modis_maiac_aod_2023-01-13.tif,/workspace/geovision-cali-hf/data/modis/modis_maiac_aod_2023-01-13.tif,.tif,0.0031,2023-01-13,/workspace/geovision-cali-hf/data/modis,2026-05-22 03:43:23,2023.0,2023-01
